"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_name","Gene_type"
"ENSG00000286972.1",41379,1,2," ENSG00000286972"," lncRNA"
"ENSG00000238908.1",110,1,1," RNA5SP484"," rRNA_pseudogene"
"ENSG00000222612.1",189,1,1," RNU2-52P"," snRNA"
"ENSG00000198900.7",95665,2,22," TOP1"," protein_coding"
"ENSG00000226648.2",39984,4,13," PLCG1-AS1"," lncRNA"
"ENSG00000124181.15",59841,3,37," PLCG1"," protein_coding"
"ENSG00000276169.1",55,1,1," MIR6871"," miRNA"
"ENSG00000174306.22",139283,8,26," ZHX3"," protein_coding"
"ENSG00000272407.1",291,1,1," ENSG00000272407"," transcribed_processed_pseudogene"
"ENSG00000242748.1",466,1,1," RPL23AP81"," transcribed_processed_pseudogene"
"ENSG00000263989.2",297,1,1," RN7SL615P"," misc_RNA"
"ENSG00000235102.1",537,1,1," ADI1P1"," processed_pseudogene"
"ENSG00000132793.12",19761,2,23," LPIN3"," protein_coding"
"ENSG00000183798.5",6856,1,4," EMILIN3"," protein_coding"
"ENSG00000229398.1",724,1,1," ENSG00000229398"," processed_pseudogene"
"ENSG00000124177.16",216301,2,40," CHD6"," protein_coding"
"ENSG00000235088.1",2590,1,2," ENSG00000235088"," processed_pseudogene"
"ENSG00000273951.1",654,1,1," ENSG00000273951"," lncRNA"
"ENSG00000232493.2",500,1,1," RPL12P11"," processed_pseudogene"
"ENSG00000288843.2",92226,1,3," ENSG00000288843"," lncRNA"
"ENSG00000252386.1",105,1,1," RNU6-1018P"," snRNA"
"ENSG00000212224.1",121,1,1," ENSG00000212224"," snoRNA"
"ENSG00000225458.1",72829,1,2," ENSG00000225458"," lncRNA"
"ENSG00000223651.1",2266,1,1," ENSG00000223651"," processed_pseudogene"
"ENSG00000228959.1",1444,1,3," ENSG00000228959"," lncRNA"
"ENSG00000196090.13",1117218,9,45," PTPRT"," protein_coding"
"ENSG00000229892.1",865,1,2," ENSG00000229892"," processed_pseudogene"
"ENSG00000229042.2",3158,1,4," ENSG00000229042"," lncRNA"
"ENSG00000227599.1",2749,1,2," PTPRT-AS1"," lncRNA"
"ENSG00000223190.1",283,1,1," RN7SKP100"," misc_RNA"
"ENSG00000233508.4",12605,1,3," PTPRT-DT"," lncRNA"
"ENSG00000240639.3",303,1,1," RN7SL666P"," misc_RNA"
"ENSG00000226038.5",500,1,1," PPIAP21"," processed_pseudogene"
"ENSG00000252193.1",124,1,1," ENSG00000252193"," scaRNA"
"ENSG00000237555.1",399,1,1," ENSG00000237555"," processed_pseudogene"
"ENSG00000201021.1",105,1,1," RNU6-743P"," snRNA"
"ENSG00000233711.1",342,1,1," EIF4EBP2P1"," processed_pseudogene"
"ENSG00000206998.1",101,1,1," Y_RNA"," misc_RNA"
"ENSG00000124193.16",8153,3,10," SRSF6"," protein_coding"
"ENSG00000288000.1",83827,1,22," ENSG00000288000"," protein_coding"
"ENSG00000201372.1",106,1,1," RNU6-1251P"," snRNA"
"ENSG00000185513.17",61512,7,16," L3MBTL1"," protein_coding"
"ENSG00000234271.1",311,1,1," ENSG00000234271"," processed_pseudogene"
"ENSG00000277611.1",29327,1,6," ENSG00000277611"," protein_coding"
"ENSG00000226143.1",1560,1,2," ENSG00000226143"," lncRNA"
"ENSG00000101049.18",29269,6,18," SGK2"," protein_coding"
"ENSG00000282876.1",587,1,1," ENSG00000282876"," lncRNA"
"ENSG00000101052.13",56362,2,16," IFT52"," protein_coding"
"ENSG00000215467.2",768,1,2," RPL27AP"," processed_pseudogene"
"ENSG00000101057.16",49476,2,16," MYBL2"," protein_coding"
"ENSG00000124196.6",838,2,3," GTSF1L"," protein_coding"
"ENSG00000206801.1",106,1,1," RNU6-639P"," snRNA"
"ENSG00000233277.1",748,1,2," LINC01728"," lncRNA"
"ENSG00000124191.18",154764,4,14," TOX2"," protein_coding"
"ENSG00000241229.3",289,1,1," RN7SL443P"," misc_RNA"
"ENSG00000149596.7",80598,2,8," JPH2"," protein_coding"
"ENSG00000287570.1",1601,1,2," ENSG00000287570"," lncRNA"
"ENSG00000132823.11",14832,2,8," OSER1"," protein_coding"
"ENSG00000223891.7",15120,3,9," OSER1-DT"," lncRNA"
"ENSG00000124194.17",33848,4,12," GDAP1L1"," protein_coding"
"ENSG00000197296.6",8362,1,2," FITM2"," protein_coding"
"ENSG00000101074.5",14195,1,5," R3HDML"," protein_coding"
"ENSG00000201363.2",94,1,1," Y_RNA"," misc_RNA"
"ENSG00000226812.2",7633,1,4," R3HDML-AS1"," lncRNA"
"ENSG00000101076.20",77146,6,19," HNF4A"," protein_coding"
"ENSG00000229005.2",22960,2,6," HNF4A-AS1"," lncRNA"
"ENSG00000233376.1",1913,1,2," ENSG00000233376"," lncRNA"
"ENSG00000266151.1",83,1,1," MIR3646"," miRNA"
"ENSG00000168746.8",29177,3,9," LINC01620"," lncRNA"
"ENSG00000226243.1",278,1,1," RPL37AP1"," processed_pseudogene"
"ENSG00000124120.11",18729,3,10," TTPAL"," protein_coding"
"ENSG00000132824.14",25864,2,13," SERINC3"," protein_coding"
"ENSG00000168734.14",92462,5,12," PKIG"," protein_coding"
"ENSG00000196839.14",67356,23,46," ADA"," protein_coding"
"ENSG00000283440.1",7047,1,4," LINC01260"," lncRNA"
"ENSG00000132832.10",39645,1,3," ENSG00000132832"," lncRNA"
"ENSG00000244558.6",51129,2,8," KCNK15-AS1"," lncRNA"
"ENSG00000064205.11",13665,3,8," CCN5"," protein_coding"
"ENSG00000124249.7",6448,1,2," KCNK15"," protein_coding"
"ENSG00000276223.1",559,1,1," ENSG00000276223"," lncRNA"
"ENSG00000101098.13",58738,2,9," RIMS4"," protein_coding"
"ENSG00000277708.1",614,1,1," PGBD4P2"," unprocessed_pseudogene"
"ENSG00000286100.1",21169,1,2," ENSG00000286100"," lncRNA"
"ENSG00000166913.13",22830,2,8," YWHAB"," protein_coding"
"ENSG00000101104.13",48975,1,16," PABPC1L"," protein_coding"
"ENSG00000025772.8",18267,1,7," TOMM34"," protein_coding"
"ENSG00000227477.2",3165,1,3," STK4-DT"," lncRNA"
"ENSG00000101109.13",113527,4,18," STK4"," protein_coding"
"ENSG00000252021.1",106,1,1," Y_RNA"," misc_RNA"
"ENSG00000124134.9",9913,2,7," KCNS1"," protein_coding"
"ENSG00000175121.12",5722,2,7," WFDC5"," protein_coding"
"ENSG00000168703.5",1040,1,3," WFDC12"," protein_coding"
"ENSG00000283142.1",1270,2,5," ENSG00000283142"," transcribed_unprocessed_pseudogene"
"ENSG00000124102.5",1642,1,3," PI3"," protein_coding"
"ENSG00000289172.2",9501,2,7," ENSG00000289172"," lncRNA"
"ENSG00000124233.12",2735,1,3," SEMG1"," protein_coding"
"ENSG00000124157.7",3085,1,3," SEMG2"," protein_coding"
"ENSG00000233352.1",374,1,2," ENSG00000233352"," unprocessed_pseudogene"
"ENSG00000243995.3",2463,2,5," ENSG00000243995"," transcribed_unprocessed_pseudogene"
"ENSG00000124107.5",2325,1,4," SLPI"," protein_coding"
"ENSG00000124159.17",15084,5,16," MATN4"," protein_coding"
"ENSG00000124232.11",10984,2,16," RBPJL"," protein_coding"
"ENSG00000124145.6",23136,1,5," SDC4"," protein_coding"
"ENSG00000275894.1",708,1,1," ENSG00000275894"," lncRNA"
"ENSG00000204070.10",14861,4,12," SYS1"," protein_coding"
"ENSG00000254806.5",47410,1,5," SYS1-DBNDD2"," protein_coding"
"ENSG00000124251.11",35332,1,5," TP53TG5"," protein_coding"
"ENSG00000232880.1",358,1,1," NDUFB4P10"," processed_pseudogene"
"ENSG00000244274.9",4553,8,12," DBNDD2"," protein_coding"
"ENSG00000124155.19",40850,10,28," PIGT"," protein_coding"
"ENSG00000273555.1",63,1,1," MIR6812"," miRNA"
"ENSG00000277022.1",13053,1,2," ENSG00000277022"," lncRNA"
"ENSG00000101443.18",11779,4,7," WFDC2"," protein_coding"
"ENSG00000237464.1",2635,1,2," ENSG00000237464"," lncRNA"
"ENSG00000237068.1",853,1,1," RPL5P2"," processed_pseudogene"
"ENSG00000101446.8",3161,1,2," SPINT3"," protein_coding"
"ENSG00000243543.9",5286,1,3," WFDC6"," protein_coding"
"ENSG00000249139.2",13466,2,5," EPPIN-WFDC6"," protein_coding"
"ENSG00000232135.1",218,1,1," ENSG00000232135"," processed_pseudogene"
"ENSG00000229900.1",244,1,1," HSPD1P21"," processed_pseudogene"
"ENSG00000101448.14",7126,3,7," EPPIN"," protein_coding"
"ENSG00000158901.12",28173,2,9," WFDC8"," protein_coding"
"ENSG00000201923.1",118,1,1," RNA5SP485"," rRNA_pseudogene"
"ENSG00000230860.1",817,1,1," CCNB1IP1P2"," processed_pseudogene"
"ENSG00000180205.4",23345,1,5," WFDC9"," protein_coding"
"ENSG00000180305.5",1457,1,2," WFDC10A"," protein_coding"
"ENSG00000235508.3",884,1,1," RPS2P7"," processed_pseudogene"
"ENSG00000180083.11",21707,3,7," WFDC11"," protein_coding"
"ENSG00000182931.10",20368,2,5," WFDC10B"," protein_coding"
"ENSG00000168634.5",6779,1,4," WFDC13"," protein_coding"
"ENSG00000266071.1",78,1,1," MIR3617"," miRNA"
"ENSG00000149651.4",3483,1,3," SPINT4"," protein_coding"
"ENSG00000226188.2",550,1,1," HNRNPA1P3"," processed_pseudogene"
"ENSG00000124116.19",43988,3,9," WFDC3"," protein_coding"
"ENSG00000168630.3",154,1,1," SPINT5P"," processed_pseudogene"
"ENSG00000221046.1",125,1,1," RNU6ATAC38P"," snRNA"
"ENSG00000101457.13",19473,1,13," DNTTIP1"," protein_coding"
"ENSG00000175063.17",4381,6,14," UBE2C"," protein_coding"
"ENSG00000101470.10",10531,2,8," TNNC2"," protein_coding"
"ENSG00000124104.19",9477,6,15," SNX21"," protein_coding"
"ENSG00000101473.17",15684,3,10," ACOT8"," protein_coding"
"ENSG00000277051.1",310,1,1," Metazoa_SRP"," misc_RNA"
"ENSG00000132801.7",21508,1,2," ZSWIM3"," protein_coding"
"ENSG00000168612.5",4039,1,2," ZSWIM1"," protein_coding"
"ENSG00000149634.5",1131,1,2," SPATA25"," protein_coding"
"ENSG00000124257.7",2583,1,2," NEURL2"," protein_coding"
"ENSG00000064601.21",8805,9,27," CTSA"," protein_coding"
"ENSG00000271984.1",725,1,2," ENSG00000271984"," lncRNA"
"ENSG00000100979.15",13534,5,23," PLTP"," protein_coding"
"ENSG00000285796.1",8537,1,1," ENSG00000285796"," lncRNA"
"ENSG00000100982.12",13340,1,17," PCIF1"," protein_coding"
"ENSG00000198026.8",23543,1,28," ZNF335"," protein_coding"
"ENSG00000235525.1",826,1,2," FTLP1"," processed_pseudogene"
"ENSG00000100985.7",7653,1,13," MMP9"," protein_coding"
"ENSG00000204044.6",8573,1,3," SLC12A5-AS1"," lncRNA"
"ENSG00000124140.15",38460,5,37," SLC12A5"," protein_coding"
"ENSG00000124160.12",28971,1,8," NCOA5"," protein_coding"
"ENSG00000213820.3",658,1,1," RPL13P2"," processed_pseudogene"
"ENSG00000101017.15",11592,3,13," CD40"," protein_coding"
"ENSG00000229957.1",2833,1,2," ENSG00000229957"," lncRNA"
"ENSG00000149654.11",134759,1,12," CDH22"," protein_coding"
"ENSG00000080189.15",18478,5,21," SLC35C2"," protein_coding"
"ENSG00000273828.2",33443,2,8," ENSG00000273828"," lncRNA"
"ENSG00000062598.18",66935,4,30," ELMO2"," protein_coding"
"ENSG00000215452.5",45048,2,5," ZNF663P"," transcribed_unitary_pseudogene"
"ENSG00000283757.1",41698,2,9," ENSG00000283757"," lncRNA"
"ENSG00000225849.2",13513,2,3," MKRN7P"," transcribed_processed_pseudogene"
"ENSG00000184617.10",8179,1,3," ZNF840P"," unprocessed_pseudogene"
"ENSG00000198185.12",13929,6,16," ZNF334"," protein_coding"
"ENSG00000149635.3",9708,1,3," OCSTAMP"," protein_coding"
"ENSG00000158296.14",126644,6,21," SLC13A3"," protein_coding"
"ENSG00000273893.1",699,1,1," ENSG00000273893"," lncRNA"
"ENSG00000172315.6",5079,2,4," TP53RK"," protein_coding"
"ENSG00000271784.1",630,1,1," TP53RK-DT"," lncRNA"
"ENSG00000197496.6",26698,2,7," SLC2A10"," protein_coding"
"ENSG00000222874.1",339,1,1," RN7SKP33"," misc_RNA"
"ENSG00000235922.1",541,1,1," ENSG00000235922"," processed_pseudogene"
"ENSG00000064655.19",294220,4,21," EYA2"," protein_coding"
"ENSG00000236028.1",583,1,2," ENSG00000236028"," lncRNA"
"ENSG00000226769.1",892,1,1," GAPDHP54"," processed_pseudogene"
"ENSG00000239783.1",371,1,1," ENSG00000239783"," processed_pseudogene"
"ENSG00000215450.2",862,1,1," ENSG00000215450"," processed_pseudogene"
"ENSG00000264901.1",91,1,1," MIR3616"," miRNA"
"ENSG00000101040.20",147675,9,39," ZMYND8"," protein_coding"
"ENSG00000267882.2",2252,1,1," ENSG00000267882"," lncRNA"
"ENSG00000273451.1",1005,1,1," ENSG00000273451"," lncRNA"
"ENSG00000231119.2",2072,1,2," ENSG00000231119"," lncRNA"
"ENSG00000289329.1",725,1,2," ENSG00000289329"," lncRNA"
"ENSG00000289848.1",649,1,1," ENSG00000289848"," lncRNA"
"ENSG00000289895.1",485,1,1," ENSG00000289895"," lncRNA"
"ENSG00000224565.2",20402,2,6," LINC01754"," lncRNA"
"ENSG00000234075.1",796,1,2," RPL35AP"," processed_pseudogene"
"ENSG00000202186.1",103,1,1," RNU6-497P"," snRNA"
"ENSG00000201742.1",107,1,1," RNU6-563P"," snRNA"
"ENSG00000124151.19",154990,3,30," NCOA3"," protein_coding"
"ENSG00000229853.1",1172,1,2," ENSG00000229853"," processed_pseudogene"
"ENSG00000196562.16",130419,4,27," SULF2"," protein_coding"
"ENSG00000255438.2",8396,1,4," ENSG00000255438"," lncRNA"
"ENSG00000238950.1",75,1,1," RNU7-173P"," snRNA"
"ENSG00000215448.3",884,1,1," SRMP1"," processed_pseudogene"
"ENSG00000251770.1",82,1,1," RNA5SP486"," rRNA_pseudogene"
"ENSG00000238785.1",75,1,1," RNU7-92P"," snRNA"
"ENSG00000234967.2",4011,2,6," ENSG00000234967"," lncRNA"
"ENSG00000228503.1",581,1,2," ENSG00000228503"," lncRNA"
"ENSG00000287443.1",3447,1,2," ENSG00000287443"," lncRNA"
"ENSG00000237423.3",13388,2,7," LINC01522"," lncRNA"
"ENSG00000229522.1",909,1,2," LINC01523"," lncRNA"
"ENSG00000286179.1",14362,1,5," ENSG00000286179"," lncRNA"
"ENSG00000287335.2",35089,2,6," ENSG00000287335"," lncRNA"
"ENSG00000276923.1",319,1,1," ENSG00000276923"," lncRNA"
"ENSG00000287107.1",16575,1,4," ENSG00000287107"," lncRNA"
"ENSG00000289072.1",23898,1,4," ENSG00000289072"," lncRNA"
"ENSG00000288083.1",10423,1,2," ENSG00000288083"," lncRNA"
"ENSG00000286063.1",43164,1,3," ENSG00000286063"," lncRNA"
"ENSG00000235621.10",10752,2,8," LINC00494"," lncRNA"
"ENSG00000236874.1",1572,1,2," ENSG00000236874"," lncRNA"
"ENSG00000274261.2",3939,1,3," ENSG00000274261"," lncRNA"
"ENSG00000281365.1",1106,1,2," ENSG00000281365"," lncRNA"
"ENSG00000281460.1",554,1,1," ENSG00000281460"," lncRNA"
"ENSG00000238452.1",75,1,1," RNU7-144P"," snRNA"
"ENSG00000124126.14",203747,1,40," PREX1"," protein_coding"
"ENSG00000286159.1",2046,1,2," ENSG00000286159"," lncRNA"
"ENSG00000278231.1",27770,1,2," ENSG00000278231"," lncRNA"
"ENSG00000124198.10",114982,3,43," ARFGEF2"," protein_coding"
"ENSG00000230758.1",245,1,1," SNAP23P1"," processed_pseudogene"
"ENSG00000227431.6",5705,1,3," CSE1L-DT"," lncRNA"
"ENSG00000124207.17",50714,2,27," CSE1L"," protein_coding"
"ENSG00000124214.21",75028,3,20," STAU1"," protein_coding"
"ENSG00000226284.1",532,1,1," ARPC3P1"," processed_pseudogene"
"ENSG00000124228.15",24730,1,21," DDX27"," protein_coding"
"ENSG00000124201.15",40480,3,20," ZNFX1"," protein_coding"
"ENSG00000177410.13",21422,6,14," ZFAS1"," lncRNA"
"ENSG00000277830.1",197,1,1," ENSG00000277830"," misc_RNA"
"ENSG00000209042.1",88,1,1," SNORD12C"," snoRNA"
"ENSG00000274760.1",92,1,1," ENSG00000274760"," misc_RNA"
"ENSG00000222365.1",90,1,1," SNORD12B"," snoRNA"
"ENSG00000277967.1",86,1,1," ENSG00000277967"," misc_RNA"
"ENSG00000212304.1",89,1,1," SNORD12"," snoRNA"
"ENSG00000158445.10",190903,2,5," KCNB1"," protein_coding"
"ENSG00000283529.1",123317,2,12," ENSG00000283529"," transcribed_unprocessed_pseudogene"
"ENSG00000124212.6",64263,1,10," PTGIS"," protein_coding"
"ENSG00000158470.5",80933,1,9," B4GALT5"," protein_coding"
"ENSG00000276031.1",298,1,1," RN7SL197P"," misc_RNA"
"ENSG00000231878.1",251,1,1," SNRPFP1"," processed_pseudogene"
"ENSG00000252540.1",103,1,1," RNU6-919P"," snRNA"
"ENSG00000197818.12",79529,2,19," SLC9A8"," protein_coding"
"ENSG00000237788.1",1960,1,2," ENSG00000237788"," processed_pseudogene"
"ENSG00000158480.11",12138,2,5," SPATA2"," protein_coding"
"ENSG00000199490.1",97,1,1," Y_RNA"," misc_RNA"
"ENSG00000269103.2",283,1,1," Metazoa_SRP"," misc_RNA"
"ENSG00000124226.11",17549,2,9," RNF114"," protein_coding"
"ENSG00000229222.1",1287,1,1," KRT18P4"," processed_pseudogene"
"ENSG00000206710.1",106,1,1," RNU6-147P"," snRNA"
"ENSG00000124216.4",5906,1,3," SNAI1"," protein_coding"
"ENSG00000231265.1",788,1,2," TRERNA1"," lncRNA"
"ENSG00000244687.13",34835,4,12," UBE2V1"," protein_coding"
"ENSG00000124208.16",72513,1,5," PEDS1-UBE2V1"," protein_coding"
"ENSG00000240849.11",35480,3,7," PEDS1"," protein_coding"
"ENSG00000237595.7",3600,2,5," LINC01275"," lncRNA"
"ENSG00000234698.1",5380,2,4," ENSG00000234698"," lncRNA"
"ENSG00000231742.6",4867,4,10," LINC01273"," lncRNA"
"ENSG00000277449.1",6900,1,6," CEBPB-AS1"," lncRNA"
"ENSG00000172216.6",1838,1,1," CEBPB"," protein_coding"
"ENSG00000224397.9",35607,3,15," PELATON"," lncRNA"
"ENSG00000203999.10",22779,4,16," LINC01270"," lncRNA"
"ENSG00000233077.2",21610,1,3," LINC01271"," lncRNA"
"ENSG00000244376.3",293,1,1," RN7SL636P"," misc_RNA"
"ENSG00000231715.1",224,1,1," COX6CP2"," processed_pseudogene"
"ENSG00000196396.10",74920,2,12," PTPN1"," protein_coding"
"ENSG00000239742.3",316,1,1," RN7SL672P"," misc_RNA"
"ENSG00000201501.1",101,1,1," Y_RNA"," misc_RNA"
"ENSG00000232043.1",7066,1,2," ENSG00000232043"," lncRNA"
"ENSG00000208018.1",93,1,1," MIR645"," miRNA"
"ENSG00000042062.13",105434,2,24," RIPOR3"," protein_coding"
"ENSG00000221091.1",149,1,1," MIR1302-5"," miRNA"
"ENSG00000231302.1",314,1,1," RPL36P2"," processed_pseudogene"
"ENSG00000234693.1",16804,2,7," RIPOR3-AS1"," lncRNA"
"ENSG00000124171.9",25215,2,5," PARD6B"," protein_coding"
"ENSG00000124243.19",82283,3,9," BCAS4"," protein_coding"
"ENSG00000230043.1",134,1,1," TMSB4XP6"," processed_pseudogene"
"ENSG00000101126.18",42521,7,19," ADNP"," protein_coding"
"ENSG00000228663.1",680,1,1," PSMD10P1"," processed_pseudogene"
"ENSG00000259456.4",14164,1,4," ADNP-AS1"," lncRNA"
"ENSG00000000419.14",24273,4,16," DPM1"," protein_coding"
"ENSG00000124217.5",5111,1,1," MOCS3"," protein_coding"
"ENSG00000232358.1",10649,1,3," ENSG00000232358"," lncRNA"
"ENSG00000026559.14",19451,1,3," KCNG1"," protein_coding"
"ENSG00000279835.1",707,1,1," ENSG00000279835"," TEC"
"ENSG00000228820.2",879,1,1," RPSAP1"," processed_pseudogene"
"ENSG00000101096.20",175874,6,17," NFATC2"," protein_coding"
"ENSG00000266761.1",72,1,1," MIR3194"," miRNA"
"ENSG00000054793.14",171876,2,29," ATP9A"," protein_coding"
"ENSG00000215444.2",534,1,2," ENSG00000215444"," processed_pseudogene"
"ENSG00000101115.13",20190,3,9," SALL4"," protein_coding"
"ENSG00000227964.1",31115,1,3," LINC01429"," lncRNA"
"ENSG00000252467.1",104,1,1," RNU6-347P"," snRNA"
"ENSG00000252654.1",61,1,1," RNU7-6P"," snRNA"
"ENSG00000020256.20",152645,6,16," ZFP64"," protein_coding"
"ENSG00000287511.1",23795,1,3," ENSG00000287511"," lncRNA"
"ENSG00000233347.1",705,1,1," ERP29P1"," processed_pseudogene"
"ENSG00000234948.2",478419,15,47," LINC01524"," lncRNA"
"ENSG00000225785.1",4155,1,3," ENSG00000225785"," lncRNA"
"ENSG00000275958.1",190,1,1," ENSG00000275958"," misc_RNA"
"ENSG00000232465.1",12669,1,2," ENSG00000232465"," lncRNA"
"ENSG00000234821.1",316,1,1," MRPS33P4"," processed_pseudogene"
"ENSG00000232294.6",27737,4,17," ENSG00000232294"," lncRNA"
"ENSG00000286250.1",2839,1,2," ENSG00000286250"," lncRNA"
"ENSG00000232286.1",4517,1,2," ENSG00000232286"," lncRNA"
"ENSG00000230636.1",224,1,1," RPL36P1"," processed_pseudogene"
"ENSG00000182463.16",522972,4,8," TSHZ2"," protein_coding"
"ENSG00000199218.1",332,1,1," RN7SKP184"," misc_RNA"
"ENSG00000286865.1",3876,1,2," ENSG00000286865"," lncRNA"
"ENSG00000223492.1",10907,1,2," ENSG00000223492"," lncRNA"
"ENSG00000227705.1",12476,1,5," ENSG00000227705"," lncRNA"
"ENSG00000271774.1",231295,1,3," ENSG00000271774"," lncRNA"
"ENSG00000231703.2",15249,1,3," ENSG00000231703"," lncRNA"
"ENSG00000224530.1",457,1,1," PPIAP10"," processed_pseudogene"
"ENSG00000259723.1",51256,1,4," ENSG00000259723"," lncRNA"
"ENSG00000206959.1",110,1,1," Y_RNA"," misc_RNA"
"ENSG00000197670.6",23093,1,6," ENSG00000197670"," lncRNA"
"ENSG00000171940.14",42836,2,8," ZNF217"," protein_coding"
"ENSG00000235415.1",26236,1,3," ENSG00000235415"," lncRNA"
"ENSG00000238468.1",61,1,1," RNU7-14P"," snRNA"
"ENSG00000287886.1",3069,1,2," ENSG00000287886"," lncRNA"
"ENSG00000225563.2",27474,1,3," ENSG00000225563"," lncRNA"
"ENSG00000241721.1",305,1,1," SUMO1P1"," processed_pseudogene"
"ENSG00000064787.14",133817,8,24," BCAS1"," protein_coding"
"ENSG00000236352.1",2348,1,3," ENSG00000236352"," lncRNA"
"ENSG00000265595.1",77,1,1," MIR4756"," miRNA"
"ENSG00000019186.10",20540,3,16," CYP24A1"," protein_coding"
"ENSG00000286587.1",4715,1,2," ENSG00000286587"," lncRNA"
"ENSG00000101132.10",19965,1,4," PFDN4"," protein_coding"
"ENSG00000286229.1",36784,1,3," ENSG00000286229"," lncRNA"
"ENSG00000101134.12",175576,2,10," DOK5"," protein_coding"
"ENSG00000252089.1",124,1,1," RNU4ATAC7P"," snRNA"
"ENSG00000185834.10",496,1,1," RPL12P4"," processed_pseudogene"
"ENSG00000235166.8",276017,6,25," LINC01440"," lncRNA"
"ENSG00000224008.1",6861,1,3," LINC01441"," lncRNA"
"ENSG00000275923.1",309,1,1," ENSG00000275923"," lncRNA"
"ENSG00000287478.1",137086,1,5," ENSG00000287478"," lncRNA"
"ENSG00000286006.2",6055,2,6," ENSG00000286006"," lncRNA"
"ENSG00000054803.4",8162,1,3," CBLN4"," protein_coding"
"ENSG00000222118.1",121,1,1," RNA5SP487"," rRNA_pseudogene"
"ENSG00000124089.4",1083,1,1," MC3R"," protein_coding"
"ENSG00000235594.1",1359,1,2," ENSG00000235594"," processed_pseudogene"
"ENSG00000230843.1",3193,1,2," ENSG00000230843"," lncRNA"
"ENSG00000124098.10",9689,1,3," FAM210B"," protein_coding"
"ENSG00000087586.18",22948,7,19," AURKA"," protein_coding"
"ENSG00000101138.12",13991,1,6," CSTF1"," protein_coding"
"ENSG00000087589.17",48275,4,14," CASS4"," protein_coding"
"ENSG00000228601.1",155,1,1," RPL39P"," processed_pseudogene"
"ENSG00000022277.13",50864,3,14," RTF2"," protein_coding"
"ENSG00000124091.10",34433,1,7," GCNT7"," protein_coding"
"ENSG00000124103.10",8965,1,2," FAM209A"," protein_coding"
"ENSG00000280387.1",1247,1,1," ENSG00000280387"," TEC"
"ENSG00000213714.1",3274,1,2," FAM209B"," protein_coding"
"ENSG00000287079.1",4974,1,2," ENSG00000287079"," lncRNA"
"ENSG00000225657.2",21058,2,8," LINC01716"," lncRNA"
"ENSG00000214541.3",412,1,1," RPS4XP3"," processed_pseudogene"
"ENSG00000289199.2",1040,1,1," ENSG00000289199"," lncRNA"
"ENSG00000087510.7",9977,1,7," TFAP2C"," protein_coding"
"ENSG00000252091.1",101,1,1," RNU6-1146P"," snRNA"
"ENSG00000241821.3",294,1,1," RN7SL170P"," misc_RNA"
"ENSG00000237000.1",677,1,2," PTMAP6"," processed_pseudogene"
"ENSG00000231604.2",1063,1,2," ENSG00000231604"," lncRNA"
"ENSG00000207158.1",106,1,1," RNU6-929P"," snRNA"
"ENSG00000231078.1",1387,1,3," ENSG00000231078"," lncRNA"
"ENSG00000203266.3",12105,1,3," ENSG00000203266"," lncRNA"
"ENSG00000288086.1",2977,1,2," ENSG00000288086"," lncRNA"
"ENSG00000288946.1",1182,1,2," ENSG00000288946"," lncRNA"
"ENSG00000280220.1",1953,1,1," ENSG00000280220"," TEC"
