"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_name","Gene_type","Intron_Length","Exon_Length","splice5","splice3","ssstrength5","ssstrength3","ss5conservation","ss3conservation","codingpotential","branchpt_len"
"ENSG00000153574.9",59256,1,9,"RPIA","protein_coding",3339,69,1,0,8.78,-5.765,NA,NA,0.999994,"39"
"ENSG00000230006.9",40805,4,28,"ANKRD36BP2","transcribed_unprocessed_pseudogene",1628,73,5,0,8.83,-4.21,NA,NA,0.177981,"18"
"ENSG00000283270.1",14021,2,5,"MALLP2","transcribed_unprocessed_pseudogene",5194.5,156,1,0,-18.48,-32.025,NA,NA,0.2677595,"419"
"ENSG00000240040.6",50377,1,1,"ENSG00000240040","lncRNA",24836.5,156,1,0,-18.48,-24.21,NA,NA,0.12473,"314"
"ENSG00000290104.1",1320,1,2,"ENSG00000290104","lncRNA",517,402,1,0,-18.48,-24.55,0.001,NA,0.0318877,"51"
"ENSG00000211598.2",756,1,2,"IGKV4-1","IG_V_gene",219,269,1,0,8.3,-0.75,0.997,0.002,0.0590831,"22"
"ENSG00000211599.2",552,1,2,"IGKV5-2","IG_V_gene",145,204,1,0,9.45,0.12,0.88,0,0.121686,"3"
"ENSG00000253435.1",714,1,2,"IGKV2-4","IG_V_pseudogene",375,170,1,0,-15.69,-15.83,0.103,NA,0.0485714,"12"
"ENSG00000243466.1",656,1,2,"IGKV1-5","IG_V_gene",125,266,1,0,-3.05,-4.85,1,0.746,0.12292,"27"
"ENSG00000239855.1",505,1,2,"IGKV1-6","IG_V_gene",126,190,1,0,-3.05,-6.41,0.07,0.02,0.103867,"40"
"ENSG00000243063.1",613,1,2,"IGKV3-7","IG_V_gene",169,222.5,1,0,-12.49,-5.63,0.996,0.96,0.0593255,"12"
"ENSG00000240671.4",522,1,2,"IGKV1-8","IG_V_gene",125,199,1,0,-3.05,-6.31,0.964,1,0.131209,"14"
"ENSG00000241755.1",533,1,2,"IGKV1-9","IG_V_gene",125,204.5,1,0,-3.05,-4.27,0.997,0.013,0.154865,"14"
"ENSG00000253278.1",694,1,2,"IGKV2-10","IG_V_pseudogene",344,175.5,1,0,-23.35,-25.32,0.016,0.004,0.101061,"11"
"ENSG00000241351.3",560,1,2,"IGKV3-11","IG_V_gene",169,196,1,0,-16.48,-5.19,0.992,0.988,0.0534845,"12"
"ENSG00000243290.3",521,1,2,"IGKV1-12","IG_V_gene",124,199,1,0,-3.14,-8.19,0.628,NA,0.144029,"14"
"ENSG00000253497.1",471,1,2,"IGKV1-13","IG_V_pseudogene",125,173.5,1,0,-23.26,-19.79,0.009,0.128,0.0584097,"13"
"ENSG00000253265.1",774,1,2,"IGKV2-14","IG_V_pseudogene",428,173.5,0,0,-21.83,-33.6,NA,0.347,0.0777528,"25"
"ENSG00000244437.1",610,1,2,"IGKV3-15","IG_V_gene",169,221,1,0,-16.48,-10.26,0.954,0.001,0.0589064,"12"
"ENSG00000240864.3",502,1,2,"IGKV1-16","IG_V_gene",125,189,1,0,-3.05,-4.27,0.712,0.471,0.136695,"14"
"ENSG00000240382.3",502,1,2,"IGKV1-17","IG_V_gene",125,189,1,0,-3.05,-4.22,0.929,0.006,0.148166,"14"
"ENSG00000254157.1",759,1,2,"IGKV2-18","IG_V_pseudogene",417,171.5,1,0,-19.76,-14.64,0.988,0.053,0.0475011,"48"
"ENSG00000239951.1",586,1,2,"IGKV3-20","IG_V_gene",187,200,1,0,-7.24,-5.19,0.293,NA,0.061519,"12"
"ENSG00000211611.2",615,1,2,"IGKV6-21","IG_V_gene",210,203,1,0,-8.31,-5.87,0.999,0.99,0.082768,"30"
"ENSG00000253578.1",437,1,2,"IGKV1-22","IG_V_pseudogene",112,163,0,0,-11.97,-14.96,0.938,0.027,0.0203056,"7"
"ENSG00000253625.1",531,1,2,"IGKV2-23","IG_V_pseudogene",209,161.5,1,0,-18.11,-12.44,0.924,0.004,0.0116413,"111"
"ENSG00000241294.1",832,1,2,"IGKV2-24","IG_V_gene",443,195,1,0,-19.76,-15.33,0.009,NA,0.124503,"5"
"ENSG00000254098.1",733,1,2,"IGKV2-26","IG_V_pseudogene",391,171.5,1,0,-14.85,-15.34,0.891,0.029,0.075531,"5"
"ENSG00000244575.3",505,1,2,"IGKV1-27","IG_V_gene",124,191,1,0,-16.91,-6.81,0.984,0.092,0.128559,"14"
"ENSG00000244116.3",763,1,2,"IGKV2-28","IG_V_gene",374,195,1,0,-19.76,-15.33,1,0.132,0.0641774,"8"
"ENSG00000253998.3",738,1,2,"IGKV2-29","IG_V_pseudogene",367,186,1,0,-19.76,-16.32,1,0.005,0.702762,"5"
"ENSG00000243238.1",815,1,2,"IGKV2-30","IG_V_gene",426,195,1,0,-19.76,-16,0.004,0.001,0.126553,"5"
"ENSG00000253158.1",525,1,2,"IGKV3-31","IG_V_pseudogene",197,164.5,0,0,-9.89,-12.83,0.047,0.009,0.178139,"9"
"ENSG00000253870.1",444,1,2,"IGKV1-32","IG_V_pseudogene",134,155.5,0,0,-36.07,-14.02,NA,0.062,0.00959312,"30"
"ENSG00000242076.3",505,1,2,"IGKV1-33","IG_V_gene",124,191,1,0,-5.49,-4.27,1,0.067,0.053814,"14"
"ENSG00000253860.1",489,1,2,"IGKV3-34","IG_V_pseudogene",197,146.5,1,0,-30.35,-20.47,NA,0.992,0.0462177,"23"
"ENSG00000239862.1",521,1,2,"IGKV1-37","IG_V_gene",124,199,1,0,-3.05,-4.27,0.13,0.704,0.147761,"14"
"ENSG00000242371.1",521,1,2,"IGKV1-39","IG_V_gene",124,199,1,0,-3.05,-4.27,0.468,0.101,0.109475,"14"
"ENSG00000283427.1",13921,1,3,"ENSG00000283427","unprocessed_pseudogene",6335,171,1,0,7.03,0.13,NA,NA,0.99992,"100.5"
"ENSG00000283196.2",42810,3,6,"ENSG00000283196","transcribed_unprocessed_pseudogene",4409,135,1,0,-16.305,-21.83,NA,NA,0.0967154,"163"
"ENSG00000283132.1",18422,1,9,"KMT2CP4","unprocessed_pseudogene",1301,117,1,0,-14.765,-23.275,NA,NA,0.564636,"27"
"ENSG00000283659.1",17171,1,4,"ENSG00000283659","unprocessed_pseudogene",2511,157.5,1,0,7.25,2.23,NA,NA,0.0659651,"1"
"ENSG00000251039.3",702,1,2,"IGKV2D-40","IG_V_gene",371,166,1,0,9.68,-3.58,0.845,0,0.0470839,"5"
"ENSG00000251546.1",499,1,2,"IGKV1D-39","IG_V_gene",124,188,1,0,10.28,-1.2,0.86,0,0.113528,"14"
"ENSG00000250036.1",476,1,2,"IGKV1D-37","IG_V_gene",124,176.5,1,0,11.08,6.94,NA,0.002,0.143655,"14"
"ENSG00000253501.1",489,1,2,"IGKV3D-34","IG_V_pseudogene",188,151,0,0,-22.36,-21.06,0.009,1,0.0627089,"9"
"ENSG00000239975.3",563,1,2,"IGKV1D-33","IG_V_gene",124,220,1,0,11.08,9.58,0.562,0.448,0.061233,"14"
"ENSG00000253191.1",445,1,2,"IGKV1D-32","IG_V_pseudogene",128,159,2,0,3.33,7.87,0.196,0,0.00938606,"30"
"ENSG00000253999.1",501,1,2,"IGKV3D-31","IG_V_pseudogene",221,140.5,0,0,-11.4,-11.6,NA,0.78,0.111875,"33"
"ENSG00000239571.1",820,1,2,"IGKV2D-30","IG_V_gene",426,197.5,1,0,11.08,4.79,0.993,0.03,0.106055,"5"
"ENSG00000243264.3",757,1,2,"IGKV2D-29","IG_V_gene",368,195,1,0,9.68,-5.65,0.112,0.008,0.0703594,"5"
"ENSG00000242534.3",769,1,2,"IGKV2D-28","IG_V_gene",374,198,1,0,9.45,-3.15,0.738,0.001,0.0615573,"8"
"ENSG00000224607.4",468,1,2,"IGKV1D-27","IG_V_pseudogene",134,167.5,0,2,-32.73,-10.59,0.022,0.001,0.109111,"22"
"ENSG00000211623.2",780,1,2,"IGKV2D-26","IG_V_gene",391,195,1,0,9.68,-3.58,0.003,0.908,0.0685485,"39"
"ENSG00000241566.1",832,1,2,"IGKV2D-24","IG_V_gene",443,195,1,0,8.3,-3.11,0.959,0.45,0.133689,"5"
"ENSG00000254345.1",525,1,2,"IGKV2D-23","IG_V_pseudogene",240,143,0,0,-41.55,-18.33,0.274,0.451,0.0128421,"9"
"ENSG00000253365.1",443,1,2,"IGKV1D-22","IG_V_pseudogene",120,162,1,0,11.08,8.91,0.786,0,0.043982,"14"
"ENSG00000225523.2",618,1,2,"IGKV6D-21","IG_V_gene",210,204.5,1,0,9.22,9.39,0.743,0.01,0.0672307,"30"
"ENSG00000211625.2",631,1,2,"IGKV3D-20","IG_V_gene",187,222.5,1,0,10.07,8.23,NA,0,0.0572956,"12"
"ENSG00000254220.1",791,1,2,"IGKV2D-18","IG_V_pseudogene",417,187.5,1,0,9.68,-2.21,0.736,0,0.0568338,"48"
"ENSG00000211626.2",576,1,2,"IGKV6D-41","IG_V_gene",206,185.5,1,0,9.22,9.45,0.28,0,0.0637487,"45"
"ENSG00000242766.1",656,1,2,"IGKV1D-17","IG_V_gene",125,266,1,0,11.08,9.29,NA,0.002,0.154746,"14"
"ENSG00000241244.1",502,1,2,"IGKV1D-16","IG_V_gene",125,189,1,0,11.08,10.3,NA,0.094,0.124519,"14"
"ENSG00000224041.3",564,1,2,"IGKV3D-15","IG_V_gene",169,198,1,0,10.07,8.23,NA,0.082,0.0545134,"12"
"ENSG00000254292.1",778,1,2,"IGKV2D-14","IG_V_pseudogene",424,177.5,1,0,-9.58,-3.93,0.029,0.006,0.028946,"17"
"ENSG00000276566.1",501,1,2,"IGKV1D-13","IG_V_gene",126,188,1,0,11.08,9.05,0.892,0.008,0.115154,"14"
"ENSG00000278857.1",495,1,2,"IGKV1D-12","IG_V_gene",125,185.5,1,0,10.77,9.29,NA,0.092,0.123921,"14"
"ENSG00000211632.4",612,1,2,"IGKV3D-11","IG_V_gene",169,222,1,0,10.07,8.23,NA,0.025,0.0631102,"12"
"ENSG00000253906.1",698,1,2,"IGKV2D-10","IG_V_pseudogene",418,140.5,0,0,-26.34,-12.23,0.14,NA,0.0473646,"12"
"ENSG00000211633.3",488,1,2,"IGKV1D-42","IG_V_gene",116,186.5,1,0,11.08,9.24,0.995,0,0.0939616,"14"
"ENSG00000242580.1",656,1,2,"IGKV1D-43","IG_V_gene",125,266,1,0,11.08,9.29,NA,0.041,0.122668,"14"
"ENSG00000239819.2",657,1,2,"IGKV1D-8","IG_V_gene",124,267,1,0,11.08,9.24,0.99,0.12,0.0927899,"14"
"ENSG00000228325.5",558,1,2,"IGKV3D-7","IG_V_gene",175,192,1,0,10.07,8.23,NA,0.005,0.0874721,"12"
"ENSG00000270999.1",470,1,2,"IGKV1OR2-118","IG_V_pseudogene",124,173.5,1,0,-14.09,-4.27,0.096,0.005,0.117804,"14"
"ENSG00000143429.12",73019,4,9,"LSP1P4","transcribed_unprocessed_pseudogene",4406,135,1,0,-13.215,-22.335,NA,NA,0.0540817,"54"
"ENSG00000278131.1",31927,1,5,"ENSG00000278131","unprocessed_pseudogene",6351,168,1,0,8.96,0.13,NA,NA,0.438509,"59"
"ENSG00000230572.5",28643,2,16,"KMT2CP5","transcribed_unprocessed_pseudogene",1301.5,117,1,0,-15.975,-19.09,NA,NA,0.09567705,"26"
"ENSG00000223703.1",30713,1,6,"IGSF3P2","unprocessed_pseudogene",5442,403.5,1,0,9.27,-6.21,NA,NA,1,"33"
"ENSG00000286698.1",8239,1,3,"ENSG00000286698","lncRNA",3372,88,1,0,-11.16,-25.14,NA,NA,0.353247,"85"
"ENSG00000236969.2",5225,1,3,"GGT8P","unprocessed_pseudogene",2347,175,1,0,8.17,-15.665,NA,NA,0.124234,"233"
"ENSG00000235235.6",477,1,2,"IGKV1OR2-1","IG_V_pseudogene",124,177,1,0,11.08,6.37,0.996,0.16,0.0836937,"14"
"ENSG00000214330.4",3201,1,3,"ABCD1P5","unprocessed_pseudogene",1224,157,1,0,8.92,-6.085,NA,NA,0.376168,"145"
"ENSG00000227497.1",2226,1,2,"PABPC1P6","processed_pseudogene",398,914.5,0,0,-29.14,-15.04,NA,NA,0.0898065,"46"
"ENSG00000214329.7",48638,1,8,"SLC9B1P2","transcribed_unprocessed_pseudogene",3797,139,1,0,-19.47,-17.13,NA,NA,0.5330572,"20"
"ENSG00000234898.1",6174,1,3,"CHEK2P3","unprocessed_pseudogene",2963.5,85,1,0,3.88,-5.06,NA,NA,0.0250473,"5"
"ENSG00000223816.5",478,1,2,"IGKV1OR2-2","unprocessed_pseudogene",124,177.5,1,0,-14.09,-4.27,0.992,0.325,0.0836937,"14"
"ENSG00000286156.3",14767,3,13,"BMS1P23","transcribed_unprocessed_pseudogene",780,172,1,0,-12.12,-11.445,NA,NA,0.978851,"19"
"ENSG00000261522.5",11207,2,4,"ENSG00000261522","transcribed_unprocessed_pseudogene",2340,130.5,1,0,-14.495,-12.265,NA,NA,0.03573085,"56"
"ENSG00000259916.2",25643,6,15,"AQP7B","protein_coding",1087,138,4,0,9.04,-8.01,NA,NA,0.998908,"165"
"ENSG00000289811.1",43549,4,18,"FAM95A","lncRNA",592,190,1,0,-12.44,-19.76,NA,NA,0.089753,"26"
"ENSG00000223564.1",1020,1,3,"CYP4F32P","transcribed_unprocessed_pseudogene",258.5,154,2,0,-16.845,-7.49,NA,NA,0.0465018,"65"
"ENSG00000229089.8",66179,1,20,"ANKRD20A8P","transcribed_unprocessed_pseudogene",2683,122.5,1,0,-12.69,-11.76,NA,NA,0.9999955,"20"
"ENSG00000259848.9",79855,3,14,"ENSG00000259848","transcribed_unprocessed_pseudogene",5411,158,1,0,-13.22,-15.54,NA,NA,0.1779305,"12"
"ENSG00000163060.8",5393,1,6,"TEKT4","protein_coding",667,189,1,0,5.87,-6.25,NA,NA,0.9999775,"110"
"ENSG00000231331.1",432,1,2,"ENSG00000231331","unprocessed_pseudogene",79,177,0,0,-22.74,-29.43,NA,NA,0.284176,NA
"ENSG00000232594.1",456,1,2,"ENSG00000232594","unprocessed_pseudogene",89,184,0,0,-19.2,-17.63,0.001,NA,0.0102908,NA
"ENSG00000224585.1",213,1,2,"ENSG00000224585","unprocessed_pseudogene",91,61.5,0,0,-23.37,-4.57,0.357,0.183,0.016763,"84"
"ENSG00000235186.1",2482,1,2,"ENSG00000235186","unprocessed_pseudogene",2165,159,1,0,-21.13,-16.27,0.18,0.701,0.133779,"5"
"ENSG00000233850.1",1516,1,3,"ENSG00000233850","lncRNA",519.5,151,1,0,-12.005,-9.62,NA,NA,0.178011,"445"
"ENSG00000172005.11",28315,2,5,"MAL","protein_coding",13663.5,168,1,0,7.43,-11.48,NA,NA,0.77217,"64"
"ENSG00000231062.1",1781,1,2,"ENSG00000231062","lncRNA",1185,298.5,1,0,-12.13,-14.17,NA,NA,0.0324789,"32"
"ENSG00000287362.1",9826,1,2,"ENSG00000287362","lncRNA",8416,705.5,1,0,-15.3,-13.47,0.003,0.001,0.0702985,"6"
"ENSG00000144029.14",36637,5,18,"MRPS5","protein_coding",2661,91,4,0,-21.82,-17.89,NA,NA,0.989208,"22"
"ENSG00000289685.2",80000,1,6,"ENSG00000289685","protein_coding",2732.5,126,1,0,-21.895,-18.25,NA,NA,0.999916,"23.5"
"ENSG00000144026.14",43581,3,6,"ZNF514","protein_coding",2406,127,1,0,-18.865,-23.15,NA,NA,0.999784,"50"
"ENSG00000275111.5",18885,5,11,"ZNF2","protein_coding",2549,127,1,0,8.745,-3.69,NA,NA,0.999985,"56.5"
"ENSG00000233757.7",52253,1,5,"ENSG00000233757","protein_coding",1433,103,1,0,8.745,-9.385,NA,NA,0.686076,"25.5"
"ENSG00000155066.16",16859,3,27,"PROM2","protein_coding",363,91,1,0,7.68,-9.99,NA,NA,0.998187,"119"
"ENSG00000115041.14",88750,3,12,"KCNIP3","protein_coding",707,105,1,0,9.555,-8.5,NA,NA,0.999947,"327"
"ENSG00000115042.10",13908,2,11,"FAHD2A","protein_coding",1137,163,1,0,9.79,-6.85,NA,NA,0.693839,"97"
"ENSG00000248821.1",840,1,3,"ENSG00000248821","unprocessed_pseudogene",312,56,1,0,-14.825,-15.63,NA,NA,0.193003,"174.5"
"ENSG00000234903.1",915,1,2,"ENSG00000234903","unprocessed_pseudogene",698,109,0,0,-15.19,-9.59,0.004,0.848,0.0292066,"33"
"ENSG00000144010.11",7746,1,7,"TRIM43B","protein_coding",977.5,149,1,0,-23.95,-21.115,NA,NA,1,"34"
"ENSG00000223917.1",2147,1,3,"ENSG00000223917","unprocessed_pseudogene",702,283,0,1,-26.145,-21.145,NA,NA,0.12982,"27.5"
"ENSG00000224719.1",2268,1,2,"ENSG00000224719","unprocessed_pseudogene",1985,142,0,0,-12.82,-17.99,NA,0.188,0.0952379,"2"
"ENSG00000226185.2",5280,1,7,"TRIM64FP","unprocessed_pseudogene",620.5,98,1,2,9.15,-8.525,NA,NA,0.983802,"26.5"
"ENSG00000229689.4",7060,3,6,"ENSG00000229689","transcribed_unprocessed_pseudogene",715,778.5,1,2,4.22,-31.07,NA,NA,0.2909956,"143"
"ENSG00000232717.2",5868,1,6,"TRIM51JP","unprocessed_pseudogene",929,161,1,0,9.22,-5.75,NA,0.079,0.33561,"29"
"ENSG00000274028.1",1104,1,2,"ENSG00000274028","unprocessed_pseudogene",599,253,1,0,10.24,-17.18,0.407,0.098,0.189865,"13"
"ENSG00000144015.5",7777,1,7,"TRIM43","protein_coding",976,149,1,0,10.24,-4.455,NA,NA,1,"34"
"ENSG00000271003.1",9519,1,2,"ENSG00000271003","unprocessed_pseudogene",9244,138,1,0,9.04,-4.42,0.06,0.011,0.372641,"31"
"ENSG00000275497.1",2256,1,2,"ENSG00000275497","unprocessed_pseudogene",1509,374,1,0,-20.8,-28.81,0.009,NA,0.114704,"69"
"ENSG00000235584.3",8139,1,3,"ENSG00000235584","lncRNA",1700,489,1,0,6.105,-1.565,NA,NA,0.0630619,"81.5"
"ENSG00000237510.7",10512,2,18,"GPAT2P1","transcribed_unprocessed_pseudogene",326,114,1,0,8.59,-13.45,NA,NA,0.9980965,"106"
"ENSG00000232931.6",27951,5,16,"LINC00342","lncRNA",525,218,4,0,-17.49,-14.31,NA,NA,0.0408968,"31"
"ENSG00000174501.15",154912,4,94,"ANKRD36C","protein_coding",1662,73,1,0,-14.47,-19.085,NA,NA,0.9999985,"20"
"ENSG00000231584.10",12872,2,9,"FAHD2CP","transcribed_unprocessed_pseudogene",1137,109,1,0,8.94,-6.85,NA,NA,0.681755,"44"
"ENSG00000186281.13",17505,4,32,"GPAT2","protein_coding",312,114,1,0,-11.55,-21.07,NA,NA,1,"76"
"ENSG00000188886.4",15684,1,9,"ASTL","protein_coding",997.5,121,1,0,-17.095,-18.065,NA,NA,0.8649805,"110.5"
"ENSG00000158050.5",2271,1,4,"DUSP2","protein_coding",116,347,1,0,-23.95,-24.17,NA,NA,0.9969795,"173"
"ENSG00000228873.1",1410,1,2,"ENSG00000228873","lncRNA",1214,98.5,1,0,-1.34,-25.71,NA,NA,1.08369e-05,"276"
"ENSG00000084090.14",23968,1,8,"STARD7","protein_coding",609,105.5,1,0,-19.92,-18.12,NA,NA,0.1549855,"45"
"ENSG00000204685.9",34964,1,3,"STARD7-AS1","lncRNA",15269,591,1,0,8.975,-9.235,NA,NA,0.382121,"95.5"
"ENSG00000135956.9",17483,3,9,"TMEM127","protein_coding",717,165,1,0,-12.035,-17.025,NA,NA,0.986023,"171.5"
"ENSG00000144021.3",8014,1,7,"CIAO1","protein_coding",570.5,149,1,0,9.16,-7.875,NA,NA,0.13417365,"45"
"ENSG00000144028.15",46933,1,45,"SNRNP200","protein_coding",301,153,1,0,-13.115,-16.08,NA,NA,1,"50"
"ENSG00000230747.1",14468,1,2,"ENSG00000230747","lncRNA",13729,370,1,0,-9.07,-10.92,NA,0.014,0.0884949,"231"
"ENSG00000198885.10",5200,3,5,"ITPRIPL1","protein_coding",792,980.5,1,0,11.45,-3.79,NA,NA,1,"281"
"ENSG00000121152.10",41325,3,23,"NCAPH","protein_coding",1198,117,1,0,8.37,-8.7,NA,NA,1,"40"
"ENSG00000163121.10",10463,3,8,"NEURL3","protein_coding",989,247.5,1,0,-10.4,-12.97,NA,NA,0.8189515,"133"
"ENSG00000235480.1",4366,1,3,"ENSG00000235480","lncRNA",1963.5,116,1,0,-8.695,-16.485,NA,NA,0.0164717,"35"
"ENSG00000196843.17",15891,3,10,"ARID5A","protein_coding",382,127.5,1,0,9.68,-5.14,NA,NA,1,"188"
"ENSG00000114982.19",49617,2,24,"KANSL3","protein_coding",553,132,1,0,-14.85,-19.93,NA,NA,0.925515,"49"
"ENSG00000249715.13",62150,2,59,"FER1L5","protein_coding",502,119,4,0,7.45,-10.61,NA,NA,1,"148"
"ENSG00000114988.12",34135,2,10,"LMAN2L","protein_coding",1786,119,1,0,-12.36,-16.13,NA,NA,0.997376,"22"
"ENSG00000158158.12",50972,1,7,"CNNM4","protein_coding",993,170,1,0,9.38,-1.56,NA,NA,0.170784,"147"
"ENSG00000273265.1",1418,1,2,"CNNM3-DT","lncRNA",1004,207.5,1,0,-2.56,-11.41,0.006,0.135,0.806383,"34"
"ENSG00000168763.16",19137,2,10,"CNNM3","protein_coding",748,150,1,0,9.14,-1.94,NA,NA,0.947024,"78"
"ENSG00000163126.15",33408,3,13,"ANKRD23","protein_coding",175,99,1,0,-5.83,-10.91,NA,NA,0.822765,"156"
"ENSG00000213337.9",21405,1,4,"ANKRD39","protein_coding",3446,166.5,1,0,-11.89,-20.25,NA,NA,0.9379085,"26"
"ENSG00000168758.11",11039,1,15,"SEMA4C","protein_coding",125.5,146,1,0,-14.225,-28.095,NA,NA,0.999486,"189"
"ENSG00000168754.15",110698,2,19,"FAM178B","protein_coding",3669,120.5,4,0,-11.66,-20.375,NA,NA,0.857501,"150"
"ENSG00000286654.1",4723,2,4,"ENSG00000286654","lncRNA",1761.5,842.5,1,0,9.45,1.83,NA,NA,0.09904235,"94.5"
"ENSG00000275094.1",1157,1,2,"ENSG00000275094","unprocessed_pseudogene",674,242,2,0,-6.23,4.87,0.99,0.597,0.11603,"19"
"ENSG00000144188.9",5655,1,5,"TRIM43CP","unprocessed_pseudogene",1082,109,2,0,-10.58,-17.845,NA,NA,0.0795227,"27.5"
"ENSG00000236847.1",2088,1,3,"ENSG00000236847","unprocessed_pseudogene",698,238,0,1,-7.99,-16.135,NA,NA,0.108005,"23.5"
"ENSG00000188383.8",2151,1,5,"GPAT2P2","unprocessed_pseudogene",309.5,109,0,0,-13.875,-23.85,NA,NA,0.228199,"73"
"ENSG00000144199.12",11299,1,9,"FAHD2B","protein_coding",1136,163,1,0,-21.52,-19.15,NA,NA,0.830398,"97"
"ENSG00000135976.21",151368,3,80,"ANKRD36","protein_coding",1664.5,73,1,0,8.72,-4.45,NA,NA,1,"20"
"ENSG00000277701.5",10493,3,12,"ENSG00000277701","lncRNA",417.5,130,4,0,7.13,-9.17,NA,NA,0.0279764,"33.5"
"ENSG00000237837.1",2422,1,2,"ENSG00000237837","lncRNA",1868,277.5,1,0,8.62,-15.76,0.004,NA,0.0320761,"1"
"ENSG00000230606.11",17362,11,31,"LINC02969","lncRNA",447.5,130,4,0,-9.88,-12.4,NA,NA,0.0422559,"37"
"ENSG00000278766.2",13772,2,5,"ENSG00000278766","lncRNA",1711,261,4,0,6.68,2.28,NA,0.557,0.0627002,"53"
"ENSG00000196912.13",97214,2,45,"ANKRD36B","protein_coding",1590.5,73,1,0,-14.47,-15.47,NA,NA,0.706111,"20"
"ENSG00000286036.1",19779,1,6,"ENSG00000286036","lncRNA",3671,206,1,0,9.48,-4.39,NA,NA,0.0795745,"21"
"ENSG00000135940.7",2321,1,4,"COX5B","protein_coding",552,114,1,0,7.96,-20.54,NA,NA,0.0643949,"20"
"ENSG00000115073.8",8105,1,11,"ACTR1B","protein_coding",301.5,125,1,0,-16.94,-16.195,NA,NA,0.954904,"131"
"ENSG00000228486.11",38849,3,14,"C2orf92","protein_coding",2956,104,4,0,7.84,-5.72,NA,NA,0.0546837,"10"
"ENSG00000115085.15",26286,3,18,"ZAP70","protein_coding",537,141,4,0,7.745,-4.18,NA,NA,0.999998,"198"
"ENSG00000075568.17",239615,1,41,"TMEM131","protein_coding",1287,124,4,0,-14.535,-14.72,NA,NA,0.140104,"18"
"ENSG00000168658.19",226183,2,31,"VWA3B","protein_coding",5687,138,4,0,8.17,-8.84,NA,NA,1,"25"
"ENSG00000222000.7",24616,2,7,"ENSG00000222000","lncRNA",419,89.5,1,0,-13.805,-23.535,NA,NA,0.106453,"30"
"ENSG00000144191.12",52413,2,10,"CNGA3","protein_coding",3873,117,1,0,9.88,-1.88,NA,NA,1,"95"
"ENSG00000227987.1",4145,1,2,"ENSG00000227987","lncRNA",3605,270.5,1,0,10.08,-13.64,NA,0.983,0.0377116,"72"
"ENSG00000040933.16",149538,6,37,"INPP4A","protein_coding",1961,119,4,0,8.73,-9.85,NA,NA,0.999998,"50"
"ENSG00000183513.9",9201,2,5,"COA5","protein_coding",3714.5,207.5,1,0,-9.445,-15.34,NA,NA,0.0390214,"13"
"ENSG00000115446.12",9936,3,9,"UNC50","protein_coding",882,140,1,0,10.36,-14.83,NA,NA,0.52732815,"27"
"ENSG00000071073.13",112026,5,23,"MGAT4A","protein_coding",3212,114,1,0,-14.75,-10.77,NA,NA,0.564541,"14"
"ENSG00000226791.9",14263,4,15,"LINC02611","lncRNA",669,175,1,0,-6.8,-12.59,NA,NA,0.068747,"20"
"ENSG00000196872.12",142413,1,10,"CRACDL","protein_coding",5121,178.5,4,0,-9.84,-16.4,NA,NA,0.170251,"20"
"ENSG00000135951.16",157703,4,27,"TSGA10","protein_coding",3135,155,1,0,-16.54,-13.39,NA,NA,0.371243,"11"
"ENSG00000241962.9",181256,1,14,"ENSG00000241962","protein_coding",2989,117,1,0,8.69,-7.14,NA,NA,0.3962559,"25"
"ENSG00000273045.7",9962,2,5,"C2orf15","protein_coding",2989,117,1,0,10.57,-5.88,NA,0.315,0.5,"19"
"ENSG00000144182.17",8202,3,6,"LIPT1","protein_coding",6217.5,126,1,0,8.56,-5.63,NA,NA,0.3077015,"3"
"ENSG00000273155.1",40300,1,2,"ENSG00000273155","protein_coding",1922,103.5,1,0,8.55,-8.58,NA,NA,0.821597,"17"
"ENSG00000158411.11",19631,1,7,"MITD1","protein_coding",808,116,1,0,-13.895,-7.3,NA,NA,0.20301,"5.5"
"ENSG00000185414.20",18409,2,4,"MRPL30","protein_coding",3424.5,79.5,1,0,9.335,-11.05,NA,NA,0.250877,"22.5"
"ENSG00000185674.10",13420,4,12,"LYG2","protein_coding",1221,141,1,0,-9,-19.5,NA,NA,0.880318,"24"
"ENSG00000144214.10",20504,2,10,"LYG1","protein_coding",2756,105,1,0,-16.92,-20.17,NA,NA,0.869562,"20"
"ENSG00000115514.12",21720,3,9,"TXNDC9","protein_coding",4875,147,1,0,-7.85,-21.55,NA,NA,0.26088,"27"
"ENSG00000158417.11",63955,2,29,"EIF5B","protein_coding",1168,132,4,0,8.82,-11.22,NA,NA,0.718915,"12"
"ENSG00000135945.10",89560,2,26,"REV1","protein_coding",2398.5,155,1,0,-14.04,-16.135,NA,NA,0.2237705,"18"
"ENSG00000144218.21",647009,4,31,"AFF3","protein_coding",5916,107,1,0,-15.4,-16.85,NA,NA,0.127758,"31.5"
"ENSG00000232084.5",43230,1,3,"LINC01104","lncRNA",20058,567,1,0,7.53,-6.075,NA,NA,0.1905966,"30.5"
"ENSG00000170500.13",50626,2,14,"LONRF2","protein_coding",2277,144,1,0,-19.44,-14.21,NA,NA,1,"33"
"ENSG00000115526.11",25808,2,9,"CHST10","protein_coding",3106.5,132,1,0,-15.42,-11.965,NA,NA,0.0941691,"33"
