"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length","Intron_Length","splice5","splice3","codingpotential","branchpt_len","Gene_name","H3K36me3","H3K9me3","H3K4me3","chr_sig"
"ENSG00000287723",6669,2,4,"lncRNA",1427.5,3815,1,0,0.02068765,1,"RP11-454P7","0","0","0","0"
"ENSG00000263627",4099,1,3,"lncRNA",138,1860.5,1,0,0.0494933,120,"PPP4R1-AS1","0","0","1","1"
"ENSG00000264434",834,1,2,"lncRNA",234,367,2,0,0.110082,28,"CTD-2006O16","0","0","0","0"
"ENSG00000266602",540488,20,36,"lncRNA",126,57228,1,0,0.07991625,9,"RP11-476K15","0","0","0","0"
"ENSG00000266237",1400,1,2,"lncRNA",419.5,562,1,0,0.0171488,203,"RP11-25D3","0","0","0","0"
"ENSG00000286627",4308,1,2,"lncRNA",1621.5,1066,1,0,0.210404,4,"RP11-931H21","0","0","0","0"
"ENSG00000197705",100350,3,13,"protein_coding",191,6555,4,0,1,23,"KLHL14","0","0","0","0"
"ENSG00000267337",299185,28,51,"lncRNA",204,15641.5,1,0,0.0466822,22,"LINC01478","0","0","1","1"
"ENSG00000266988",46512,5,11,"lncRNA",104.5,4283,1,0,0.0725807,57.5,"RP11-749H17","0","0","0","0"
"ENSG00000263862",16902,3,10,"lncRNA",200.5,1628,1,0,0.10701,8,"LINC01543","0","0","0","0"
"ENSG00000287834",11889,1,3,"lncRNA",148,5207,1,0,0.0616762,7,"RP11-146G7","0","0","0","0"
"ENSG00000265750",2702,1,3,"lncRNA",315,984,1,0,0.0157644,169,"RP11-799B12","0","0","0","0"
"ENSG00000266578",46864,1,3,"lncRNA",145,22842.5,1,0,0.0292833,65,"RP11-838N2","0","0","0","0"
"ENSG00000264365",3197,1,2,"lncRNA",283.5,2631,1,0,0.0197437,182,"RP11-621L6","0","0","0","0"
"ENSG00000260372",534961,17,45,"lncRNA",116,4807,1,0,0.0860915,8,"AQP4-AS1","0","0","0","0"
"ENSG00000287803",20598,1,3,"lncRNA",168,9631,1,0,0.121728,23.5,"RP11-784B15","0","0","0","0"
"ENSG00000178127",31715,9,18,"protein_coding",110,2019.5,1,0,0.0202468,11,"NDUFV2","1","1","1","3"
"ENSG00000154889",25744,30,74,"protein_coding",109,1643,1,0,0.1587965,45,"MPPE1","1","0","1","2"
"ENSG00000265752",24802,2,5,"lncRNA",183,13522,1,0,0.0674958,19,"RP11-403A21","0","0","0","0"
"ENSG00000101489",322787,23,56,"protein_coding",127,4169,4,0,0.546069,229.5,"CELF4","0","0","0","0"
"ENSG00000266283",4610,1,2,"lncRNA",385,3841,1,0,0.0748187,155,"RP11-627G18","0","0","0","0"
"ENSG00000287563",15802,1,2,"lncRNA",625.5,14552,1,0,0.185977,10,"RP11-243E13","0","0","0","0"
"ENSG00000231824",54592,2,4,"protein_coding",345.5,51489,1,0,0.2329055,12,"AKAIN1","0","0","0","0"
"ENSG00000132874",470693,3,27,"protein_coding",148,1788,1,0,1,92,"SLC14A2","0","1","0","1"
"ENSG00000263551",333429,7,25,"lncRNA",130,21145,1,0,0.158708,13,"RP11-78F17","0","0","0","0"
"ENSG00000017797",63105,6,21,"protein_coding",168,2974,1,0,0.6618675,35.5,"RALBP1","1","1","1","3"
"ENSG00000141380",74964,26,60,"protein_coding",128.5,4743,1,0,0.0813878,7,"SS18","1","1","1","3"
"ENSG00000269365",4149,1,2,"lncRNA",141,3868,1,0,0.0103522,78,"RP11-380M21","0","0","0","0"
"ENSG00000265069",2742,1,2,"lncRNA",1147.5,448,1,0,0.218168,19,"RP11-781P6","0","0","0","0"
"ENSG00000264151",259196,5,16,"lncRNA",187,7364,1,0,0.0678228,37.5,"RP11-739N10","0","0","0","0"
"ENSG00000264745",21126,1,6,"lncRNA",122.5,4707,1,0,0.0212605,32,"TTC39C-AS1","1","0","1","2"
"ENSG00000264080",1735,1,3,"lncRNA",161,581,1,0,0.0157646,15,"CTD-2015H3","0","0","0","0"
"ENSG00000266149",6214,1,4,"lncRNA",131.5,1027,1,0,0.0695415,27,"RP11-789C17","0","0","0","0"
"ENSG00000267627",14315,2,4,"lncRNA",235,12945,1,0,0.3348565,1,"RP11-905K4","0","0","0","0"
"ENSG00000101745",149757,9,31,"protein_coding",147,4973,1,0,0.544543,8,"ANKRD12","1","1","1","3"
"ENSG00000265994",150866,2,5,"lncRNA",151,74972,1,0,0.01736225,18,"RP11-510D21","0","0","0","0"
"ENSG00000264012",1197,1,2,"lncRNA",179.5,839,1,0,0.00641361,1,"RP11-627G18","0","0","0","0"
"ENSG00000286890",7130,1,4,"lncRNA",197,1386,1,0,0.0414942,24,"RP11-645I23","0","0","0","0"
"ENSG00000152242",93439,6,15,"protein_coding",297,18459,1,0,0.9998715,23,"C18orf25","1","0","1","2"
"ENSG00000285550",127344,1,4,"lncRNA",139.5,54807,1,0,0.0334838,32,"CTC-782O7","0","0","0","0"
"ENSG00000266573",261218,12,29,"lncRNA",181,28441,1,0,0.0732126,44,"RP11-449D8","0","0","0","0"
"ENSG00000267564",41613,1,2,"lncRNA",139.5,41335,1,0,0.0135048,49,"RP11-128P17","0","0","0","0"
"ENSG00000286583",22686,1,6,"lncRNA",234,3318,1,0,0.02711,22,"RP11-246E12","0","0","0","0"
"ENSG00000275805",9903,1,2,"lncRNA",839,8226,1,0,0.057723,112,"RP11-349H17","0","0","0","0"
"ENSG00000154839",19128,5,14,"protein_coding",138,1878,1,0,0.996175,7,"SKA1","1","1","1","3"
"ENSG00000285595",21578,1,5,"lncRNA",90,4360,1,0,0.0302238,18.5,"CTD-2576N18","0","0","0","0"
"ENSG00000267311",1352,1,2,"lncRNA",550,253,2,0,0.00753788,86,"RP11-99A1","0","0","0","0"
"ENSG00000267284",249280,4,17,"lncRNA",80,7224.5,1,0,0.0538068,22.5,"RP11-397A16","0","0","0","0"
"ENSG00000265943",234283,1,4,"lncRNA",143.5,12716,1,0,0.012431,12,"RP11-739L10","0","0","0","0"
"ENSG00000264825",14251,1,2,"lncRNA",183,13886,1,0,0.00982495,109,"RP11-627G18","0","0","0","0"
"ENSG00000285695",25315,1,3,"lncRNA",717,11569,1,0,0.0381374,30.5,"RP11-25O3","0","0","0","0"
"ENSG00000286293",5744,1,2,"lncRNA",2070,1605,1,0,0.940062,2,"RP11-454P7","0","0","0","0"
"ENSG00000286605",123912,1,4,"lncRNA",200,26971,1,0,0.0276293,49,"CTD-2338I4","0","0","0","0"
"ENSG00000141425",83189,11,31,"protein_coding",130,3053.5,1,0,0.168712,18.5,"RPRD1A","1","1","1","3"
"ENSG00000152214",372464,5,15,"protein_coding",192,59663,1,0,0.919578,27.5,"RIT2","0","0","0","0"
"ENSG00000263924",790,1,2,"lncRNA",174,443,1,0,0.0151668,78,"RP11-210K20","0","0","0","0"
"ENSG00000287673",19004,1,2,"lncRNA",469,18067,1,0,0.0410453,3,"RP11-701C7","0","0","0","0"
"ENSG00000265204",22526,1,2,"lncRNA",282,21963,1,0,0.0375814,14,"RP11-403A21","0","0","0","0"
"ENSG00000134489",19324,2,5,"protein_coding",285,7866,1,0,0.9996,14,"HRH4","0","1","1","2"
"ENSG00000101773",228227,16,53,"protein_coding",113,3872,1,0,0.1274335,6,"RBBP8","1","0","1","2"
"ENSG00000287994",12601,1,2,"lncRNA",234,12134,1,0,0.0342231,10,"RP11-413I9","0","0","0","0"
"ENSG00000264790",2858,1,3,"lncRNA",122,968.5,1,0,0.0128581,44.5,"RP11-26N15","0","0","0","0"
"ENSG00000265944",79237,1,6,"lncRNA",101.5,2028,1,0,0.708342,23,"LINC01387","0","1","0","1"
"ENSG00000264707",4187,1,3,"lncRNA",138,1072,1,0,0.122575,17,"L3MBTL4-AS1","0","0","0","0"
"ENSG00000260930",116531,3,8,"lncRNA",199,12492,1,0,0.0462956,10,"LINC01416","0","0","0","0"
"ENSG00000168234",142837,10,32,"protein_coding",110,3016,1,0,0.1631875,15,"TTC39C","1","1","1","3"
"ENSG00000267097",59454,4,13,"lncRNA",96,7846.5,1,0,0.0313664,23,"SLC14A2-AS1","0","0","0","0"
"ENSG00000285790",12243,1,3,"lncRNA",138,5754.5,1,0,0.0369146,80,"RP11-309E23","0","0","0","0"
"ENSG00000287944",2590,1,2,"lncRNA",817.5,956,1,0,0.0330997,33,"RP11-214L13","0","0","0","0"
"ENSG00000286283",610,1,2,"lncRNA",249,113,1,0,0.0891677,26,"RP11-25O3","0","0","0","0"
"ENSG00000187323",1195706,18,69,"protein_coding",146,15290,1,0,0.10608155,22,"DCC","1","1","1","3"
"ENSG00000141639",171739,6,16,"protein_coding",188,26979.5,1,0,0.991656,90,"MAPK4","0","1","1","2"
"ENSG00000267695",11405,1,2,"lncRNA",219,10968,1,0,0.0218083,8,"RP11-1030E3","0","0","0","0"
"ENSG00000266541",2796,1,2,"lncRNA",267,2263,2,0,0.0241645,173,"RP11-881L2","0","0","0","0"
"ENSG00000286499",9921,1,3,"lncRNA",246,4204,1,0,0.0435473,12.5,"RP11-243E13","0","0","0","0"
"ENSG00000141622",136331,8,20,"protein_coding",130,1783,1,0,0.3950195,39,"RNF165","1","0","0","1"
"ENSG00000267112",12217,1,4,"lncRNA",127,2985,1,0,0.0778812,30,"RP11-839G9","0","0","0","0"
"ENSG00000134042",30282,10,25,"protein_coding",147,1909,1,0,0.964536,23,"MRO","1","1","1","3"
"ENSG00000263797",1625,1,2,"lncRNA",272,1082,1,0,0.0116784,65,"RP11-146G7","0","0","0","0"
"ENSG00000067900",164907,7,46,"protein_coding",136,2302,1,0,0.149759,14.5,"ROCK1","1","1","1","3"
"ENSG00000286777",1286,1,2,"lncRNA",392.5,502,1,0,0.0325314,20,"RP11-383D22","0","0","0","0"
"ENSG00000267327",133044,3,7,"lncRNA",380,24692,1,0,0.0753415,9,"CTD-2008L17","0","0","0","0"
"ENSG00000177511",19174,3,9,"protein_coding",513.5,2388,1,0,0.133193,39,"ST8SIA3","0","0","0","0"
"ENSG00000176641",86180,5,11,"protein_coding",4372.5,76196,1,0,0.0498017,13,"RNF152","0","1","1","2"
"ENSG00000166510",57952,6,24,"protein_coding",106,2899,1,0,0.9605215,31,"CCDC68","0","0","1","1"
"ENSG00000266335",2664,1,2,"lncRNA",357,1951,1,0,0.116965,105,"RP11-25O3","0","0","0","0"
"ENSG00000267146",1302,1,2,"lncRNA",290.5,722,1,0,0.0501531,21,"RP11-383D22","0","0","0","0"
"ENSG00000175387",122189,12,35,"protein_coding",145,3189,1,0,0.60742,12,"SMAD2","1","1","1","3"
"ENSG00000041353",177656,4,14,"protein_coding",148,3558,1,0,0.289208,33,"RAB27B","0","0","0","0"
"ENSG00000267038",1042,1,2,"lncRNA",158,727,1,0,0.0713496,22,"RP11-1096D5","0","0","0","0"
"ENSG00000091164",54391,11,35,"protein_coding",123,3403.5,1,0,0.382467,20.5,"TXNL1","1","0","1","2"
"ENSG00000134030",324186,11,35,"protein_coding",105,27066,1,0,0.0953372,103,"CTIF","0","0","1","1"
"ENSG00000267134",382046,7,26,"lncRNA",118,20731,1,0,0.0288779,23.5,"LINC01924","0","0","0","0"
"ENSG00000263688",1300,1,2,"lncRNA",132,1037,1,0,0.0129934,28,"RP11-386P4","0","0","0","0"
"ENSG00000263438",61551,11,22,"lncRNA",112.5,7822.5,1,0,0.0376982,30,"LINC01919","0","0","0","0"
"ENSG00000278891",3230,1,2,"TEC",1436.5,358,1,0,0.632106,84,"RP11-246E12","0","0","0","0"
"ENSG00000267789",10676,1,3,"lncRNA",123,5077.5,1,0,0.0222242,58.5,"CTD-2526M8","0","0","0","0"
"ENSG00000082212",75177,19,52,"protein_coding",115,2910,1,0,1,13,"ME2","1","0","1","2"
"ENSG00000141441",346005,4,13,"protein_coding",172,21989,1,0,0.557765,12,"GAREM1","0","0","0","0"
"ENSG00000267732",12529,4,12,"lncRNA",269.5,1126,1,0,0.11197,31,"RP11-456O19","0","0","0","0"
"ENSG00000265533",383073,1,5,"lncRNA",170,30375.5,1,0,0.0574118,27,"DSEL-AS1","0","0","0","0"
"ENSG00000264695",1705,1,2,"lncRNA",229.5,1247,2,0,0.0760386,31,"RP11-178F10","0","0","0","0"
"ENSG00000267761",308825,3,10,"lncRNA",136,5464,1,0,0.0315534,29,"MIR4527HG","0","1","0","1"
"ENSG00000267401",7181,2,5,"lncRNA",365,3093.5,1,0,0.18853625,11,"RP11-396N11","0","0","0","0"
"ENSG00000184828",384080,12,38,"protein_coding",830,70827,1,0,0.0408416,190,"ZBTB7C","0","0","0","0"
"ENSG00000260433",100282,8,19,"lncRNA",147,1207,1,0,0.01562195,23,"LINC01917","0","0","0","0"
"ENSG00000267316",8114,2,7,"lncRNA",116,1936,1,0,0.02892265,23,"RP11-879F14","0","0","0","0"
"ENSG00000101782",33316,11,35,"protein_coding",128,1412.5,1,0,0.456019,9.5,"RIOK3","1","0","1","2"
"ENSG00000141665",74490,14,37,"protein_coding",135,4335,1,0,0.402662,20,"FBXO15","0","0","1","1"
"ENSG00000141458",80322,14,49,"protein_coding",163,1021,1,0,0.294472,49,"NPC1","1","0","1","2"
"ENSG00000267225",11013,1,3,"lncRNA",138,5224.5,1,0,0.0197501,26.5,"WDR7-OT1","0","0","0","0"
"ENSG00000267462",3977,1,3,"lncRNA",380,1108,1,0,0.0843305,18.5,"RP11-866E20","0","0","0","0"
"ENSG00000267175",156457,3,8,"lncRNA",116.5,35341,1,0,0.178865,49,"RP11-879F14","0","0","0","0"
"ENSG00000172466",13255,6,14,"protein_coding",424,1406.5,1,0,0.5807025,15,"ZNF24","1","1","1","3"
"ENSG00000267764",8719,1,2,"lncRNA",438.5,7843,1,0,0.165091,5,"RP11-484L8","0","0","0","0"
"ENSG00000166562",18966,8,17,"protein_coding",150,2957.5,1,0,0.5292235,12,"SEC11C","1","1","1","3"
"ENSG00000285681",211015,3,8,"lncRNA",139.5,55960,1,0,0.0490213,21,"RP11-325K19","0","0","0","0"
"ENSG00000265094",4274,1,2,"lncRNA",140.5,3994,2,0,0.00357744,81,"RP11-178F10","0","0","0","0"
"ENSG00000267079",3710,1,2,"lncRNA",189.5,3332,1,0,0.155931,52,"RP11-820I16","0","0","0","0"
"ENSG00000081138",140085,4,18,"protein_coding",188,7476,1,0,1,22,"CDH7","0","1","1","2"
"ENSG00000134779",51569,21,48,"protein_coding",125.5,5062,1,0,0.804972,57,"TPGS2","1","1","1","3"
"ENSG00000267762",14844,1,3,"lncRNA",167,7190,1,0,0.102499,39,"RP11-426J5","0","0","0","0"
"ENSG00000265555",6317,1,2,"lncRNA",1074.5,4169,1,0,0.083803,5,"LINC01903","0","0","1","1"
"ENSG00000263745",605902,8,24,"lncRNA",95,65219,1,0,0.0740151,19.5,"RP11-161I6","0","0","0","0"
"ENSG00000166479",41420,14,40,"protein_coding",79.5,1814,1,0,0.282249,8,"TMX3","1","0","1","2"
"ENSG00000287381",3897,1,2,"lncRNA",889,2120,1,0,0.172644,17,"RP11-10I6","0","0","0","0"
"ENSG00000286649",2829,1,2,"lncRNA",1109,612,1,0,0.0284971,18,"RP11-376P6","0","0","0","0"
"ENSG00000267686",36162,2,5,"lncRNA",173,4277,1,0,0.0696711,35,"RP11-795H16","0","0","0","0"
"ENSG00000141452",28352,14,49,"protein_coding",105,1012,1,0,0.9566105,34,"RMC1","1","1","1","3"
"ENSG00000258609",17561,5,17,"lncRNA",175,1900,1,0,0.10053415,59,"LINC-ROR","1","1","1","3"
"ENSG00000265484",21540,1,4,"lncRNA",162,6155,1,0,0.0312857,23,"RP11-47G4","0","0","0","0"
"ENSG00000265425",9888,1,4,"lncRNA",177.5,3396,1,0,0.0546641,17,"RP11-128D14","0","0","0","0"
"ENSG00000264514",2428,1,2,"lncRNA",274,1881,2,0,0.0292872,18,"RP11-720L2","0","0","0","0"
"ENSG00000287314",10094,1,2,"lncRNA",445.5,9204,1,0,0.0243076,86,"RP11-625N15","0","0","0","0"
"ENSG00000264699",6747,2,7,"lncRNA",94,1715,1,0,0.0300399,7,"LINC01912","0","0","0","0"
"ENSG00000264254",7268,1,2,"lncRNA",235.5,6798,1,0,0.125327,22,"CTD-3096M3","0","0","0","0"
"ENSG00000265374",21446,1,5,"lncRNA",81,5663.5,1,0,0.0213867,19.5,"LINC01908","0","0","0","0"
"ENSG00000286559",9849,1,4,"lncRNA",279.5,760,1,0,0.0326361,5,"RP11-25C13","0","0","0","0"
"ENSG00000101542",222349,4,18,"protein_coding",188,4833,1,0,1,27,"CDH20","0","0","0","0"
"ENSG00000266268",229483,2,7,"lncRNA",73,28381.5,1,0,0.225209,40.5,"RP11-172F10","0","0","0","0"
"ENSG00000266014",19117,4,11,"lncRNA",177,2390,1,0,0.10232755,10,"RP11-94B19","0","0","0","0"
"ENSG00000266460",23327,1,2,"lncRNA",298.5,22731,1,0,0.0185161,61,"RP11-173L6","0","0","0","0"
"ENSG00000265844",55324,1,5,"lncRNA",114,12562,1,0,0.0441024,28.5,"RP11-751H17","0","0","0","0"
"ENSG00000265380",4161,1,3,"lncRNA",185,1803.5,1,0,0.0157206,33,"RP11-126K15","0","0","0","0"
"ENSG00000266258",17020,2,8,"lncRNA",133,551,1,0,0.0295944,31,"LINC01909","0","1","0","1"
"ENSG00000285095",275279,3,13,"lncRNA",308,22299.5,1,0,0.0970471,37,"RP11-57G22","0","0","0","0"
"ENSG00000175354",144165,21,54,"protein_coding",142,7484,4,0,0.541586,16,"PTPN2","1","1","1","3"
"ENSG00000268573",9334,1,2,"lncRNA",2191,4953,1,0,0.908365,43,"RP11-158H5","0","0","0","0"
"ENSG00000186496",10643,6,13,"protein_coding",417,2913,1,0,0.9797365,12,"ZNF396","0","1","1","2"
"ENSG00000263637",1404,1,2,"lncRNA",151,1103,1,0,0.0113475,7,"RP11-106E15","0","0","0","0"
"ENSG00000081913",264892,7,29,"protein_coding",167,7752,1,0,0.153752,28.5,"PHLPP1","1","1","1","3"
"ENSG00000071991",103055,5,20,"protein_coding",175,5604.5,1,0,1,14.5,"CDH19","0","0","0","0"
"ENSG00000266256",141459,30,57,"lncRNA",376,5194,1,0,0.0299073,60.5,"LINC00683","0","0","0","0"
"ENSG00000266743",4434,1,2,"lncRNA",232,3971,1,0,0.0846977,23,"RP11-94B19","0","0","0","0"
"ENSG00000267726",1579,1,2,"lncRNA",239,1102,1,0,0.00709286,48,"LINC02565","0","1","1","2"
"ENSG00000264340",719,1,2,"lncRNA",165.5,389,1,0,0.139326,5,"RP11-231E4","0","0","0","0"
"ENSG00000267354",42981,1,4,"lncRNA",177,8028,1,0,0.0421325,4,"RP11-749H17","0","0","0","0"
"ENSG00000286800",120564,1,5,"lncRNA",163,18080.5,1,0,0.0702742,12,"RP11-10E14","0","0","0","0"
"ENSG00000206026",18227,3,7,"protein_coding",258.5,8518,1,0,0.0974825,12,"SMIM21","0","1","0","1"
"ENSG00000267313",166402,9,26,"lncRNA",136,15143,1,0,0.0650503,15,"KC6","0","0","0","0"
"ENSG00000287993",13522,1,5,"lncRNA",191,1845.5,1,0,0.0431575,36.5,"RP11-704C2","0","0","0","0"
"ENSG00000265378",1245,1,2,"lncRNA",198.5,849,1,0,0.0556805,312,"RP11-123I22","0","0","0","0"
"ENSG00000265552",1160,1,2,"lncRNA",331.5,498,1,0,0.0109678,50,"RP11-958F21","0","0","0","0"
"ENSG00000141428",6661,7,17,"protein_coding",200,1988,1,0,0.300176,5,"C18orf21","1","0","1","2"
"ENSG00000264634",15477,1,3,"lncRNA",150,7519,1,0,0.130436,56,"RP11-659F24","0","0","0","0"
"ENSG00000264334",3590,1,2,"lncRNA",394,2803,1,0,0.0275898,2,"RP11-671C19","0","0","0","0"
"ENSG00000265217",45974,2,7,"lncRNA",178,9115,1,0,0.01195675,27,"RP11-775G23","0","0","0","0"
"ENSG00000134504",202491,11,24,"protein_coding",179,16589,1,0,0.610728,55,"KCTD1","1","1","1","3"
"ENSG00000141424",20854,4,16,"protein_coding",205,1515,1,0,1,11,"SLC39A6","1","1","0","2"
"ENSG00000198081",8034,9,17,"protein_coding",84,1039,1,0,1,28,"ZBTB14","1","0","1","2"
"ENSG00000276397",7578,3,6,"lncRNA",392,1270,1,0,0.223401,17,"LINC01879","0","0","0","0"
"ENSG00000166573",28052,2,5,"protein_coding",1367,8652,1,0,0.501796215,45.5,"GALR1","0","0","1","1"
"ENSG00000266489",27455,3,7,"lncRNA",682,22417,1,0,0.148335,48,"RP11-178F10","0","0","0","0"
"ENSG00000287907",258033,1,3,"lncRNA",255,127336.5,1,0,0.0158849,14.5,"RP11-421N8","0","0","0","0"
"ENSG00000267413",83666,1,5,"lncRNA",106,17162.5,1,0,0.0362198,25.5,"LINC01901","0","0","0","0"
"ENSG00000263720",1135,1,2,"lncRNA",396,344,2,0,0.0137394,7,"RP11-389J22","0","0","0","0"
"ENSG00000267746",1796,1,2,"lncRNA",253.5,1290,1,0,0.00268098,44,"RP11-379L18","0","0","0","0"
"ENSG00000263655",119756,1,3,"lncRNA",121,59632,4,0,0.25938,23,"RP11-25L3","0","0","0","0"
"ENSG00000264693",1963,1,2,"lncRNA",330.5,1303,1,0,0.0128376,58,"RP11-63N3","0","0","0","0"
"ENSG00000265643",135067,1,3,"lncRNA",151,67318,1,0,0.0358049,50.5,"RP11-465I4","0","0","0","0"
"ENSG00000198795",290266,14,39,"protein_coding",144,28909.5,1,0,0.194982,16,"ZNF521","0","1","1","2"
"ENSG00000266196",1011,1,2,"lncRNA",286,440,1,0,0.0239558,1,"RP11-675P14","0","0","0","0"
"ENSG00000266288",3689,1,2,"lncRNA",231.5,3227,1,0,0.0179663,7,"CTD-3096M3","0","0","0","0"
"ENSG00000266840",19997,1,3,"lncRNA",166,9757.5,1,0,0.0417692,24.5,"RP11-543H23","0","0","0","0"
"ENSG00000286727",3959,1,2,"lncRNA",893,2174,1,0,0.223964,7,"RP11-63N3","0","0","0","0"
"ENSG00000267051",11496,1,3,"lncRNA",155,5343.5,1,0,0.00675105,24.5,"RP11-128P17","0","0","0","0"
"ENSG00000265717",922,1,2,"lncRNA",299,325,1,0,0.0264225,40,"RP11-94B19","0","0","0","0"
"ENSG00000263588",10720,1,2,"lncRNA",226.5,10268,1,0,0.1244,9,"RP11-595B24","0","0","0","0"
"ENSG00000154059",26897,7,24,"protein_coding",104,1635,1,0,0.340623,18,"IMPACT","0","1","1","2"
"ENSG00000285594",2392,1,2,"lncRNA",485,1423,1,0,0.219699,21,"LINC02856","0","0","0","0"
"ENSG00000287007",9809,1,2,"lncRNA",1811.5,6187,1,0,0.0701735,15,"RP11-687E1","0","0","0","0"
"ENSG00000141668",101841,9,22,"protein_coding",193,1159,1,0,0.467285,59,"CBLN2","0","0","1","1"
"ENSG00000267707",3730,1,2,"lncRNA",350.5,3030,1,0,0.07553,52,"RP11-95O2","0","0","0","0"
"ENSG00000264475",3306,1,3,"lncRNA",92,1350,1,0,0.0874011,69.5,"RP11-76K13","0","0","0","0"
"ENSG00000264247",8568,10,19,"lncRNA",2465.5,2588,1,0,0.0779606,16,"ZNF407-AS1","0","0","0","0"
"ENSG00000263622",3160,1,2,"lncRNA",156,2849,1,0,0.00592109,14,"RP11-389J22","0","0","0","0"
"ENSG00000267057",103465,44,66,"lncRNA",173,6454,1,0,0.07106085,17,"LINC01905","0","0","1","1"
"ENSG00000275763",2567,1,2,"lncRNA",1038,492,1,0,0.511692,257,"ZNF516-DT","0","0","0","0"
"ENSG00000266614",948,1,2,"lncRNA",231,487,1,0,0.192317,16,"RP11-94B19","0","0","0","0"
"ENSG00000263982",5558,1,2,"lncRNA",199,5161,2,0,0.0812391,7,"RP11-504I13","0","0","0","0"
"ENSG00000261307",57211,1,4,"lncRNA",137.5,12700,1,0,0.563612,10,"RP11-157P23","0","0","0","0"
"ENSG00000266774",4254,1,2,"lncRNA",374,3507,1,0,0.0329289,24,"RP11-321M21","0","0","0","0"
"ENSG00000266273",1060,1,2,"lncRNA",199.5,662,1,0,0.0293504,71,"RP11-715C4","0","0","0","0"
"ENSG00000266312",16894,5,13,"lncRNA",140,1756.5,1,0,0.0806962,60,"LINC01927","0","0","0","0"
"ENSG00000287281",13048,1,3,"lncRNA",984,3838.5,1,0,0.0794446,22,"RP11-396D4","0","0","0","0"
"ENSG00000264260",12296,5,14,"lncRNA",145,1992,1,0,0.0254468,21,"LINC01893","0","0","0","0"
"ENSG00000264015",139425,1,3,"lncRNA",346,69291.5,1,0,0.0789921,21,"RP11-176N18","0","0","0","0"
"ENSG00000266213",3664,1,2,"lncRNA",1363.5,938,1,0,0.175145,185,"RP11-100K18","0","0","0","0"
"ENSG00000261194",16807,3,7,"lncRNA",408,14404,1,0,0.0816306,99,"LINC01898","0","0","0","0"
"ENSG00000286603",1978,1,3,"lncRNA",308,478.5,1,0,0.0196308,34,"RP11-396D4","0","0","0","0"
"ENSG00000261780",24938,8,16,"lncRNA",187.5,5274,1,0,0.01804555,25,"LINC02582","0","0","0","0"
"ENSG00000267712",54180,33,54,"lncRNA",171,2697,4,0,0.152532,16,"LINC01539","0","0","0","0"
"ENSG00000264108",7743,1,2,"lncRNA",105.5,7533,1,0,0.0614638,7,"RP11-357H3","0","0","0","0"
"ENSG00000197971",154856,49,104,"protein_coding",105,4303,4,0,0.281098,148,"MBP","1","1","1","3"
"ENSG00000101493",137560,5,15,"protein_coding",114,13893,1,0,0.0936405,39.5,"ZNF516","0","0","0","0"
"ENSG00000154080",278827,3,10,"protein_coding",102.5,42230,1,0,0.999998,22,"CHST9","0","0","0","0"
"ENSG00000265101",2377,1,2,"lncRNA",261.5,1855,1,0,0.0125494,248,"CTD-2382H12","0","0","0","0"
"ENSG00000264212",1446,1,2,"lncRNA",461,525,1,0,0.0438401,8,"RP11-94B19","0","0","0","0"
"ENSG00000264116",19595,4,12,"lncRNA",94,2174,1,0,0.175758,31.5,"RP11-321M21","0","0","0","0"
"ENSG00000267202",2866,2,7,"lncRNA",102.5,377,1,0,0.112676,154,"RP11-797E24","0","0","0","0"
"ENSG00000186812",26103,12,27,"protein_coding",467,1281,1,0,0.9971495,78,"ZNF397","1","1","1","3"
"ENSG00000265758",70038,3,8,"lncRNA",136.5,19887,1,0,0.0213566,7,"LINC01900","0","0","0","0"
"ENSG00000263611",26600,4,10,"lncRNA",281,9486,1,0,0.0074993,24,"RP11-612A1","0","0","0","0"
"ENSG00000264472",2474,2,3,"lncRNA",279.5,1916,1,0,0.0340463,63,"RP11-861L17","0","0","0","0"
"ENSG00000265933",10470,8,21,"lncRNA",118,535,4,0,0.0498421,25.5,"LINC00668","0","0","0","0"
"ENSG00000134490",240817,17,45,"protein_coding",65,7103,1,0,0.186399,27,"TMEM241","1","0","1","2"
"ENSG00000266586",10364,1,2,"lncRNA",89.5,10186,1,0,0.174837,5,"CTD-2382H12","0","0","0","0"
"ENSG00000265843",23094,15,28,"lncRNA",168.5,6629,1,0,0.0447494,23,"LINC01029","0","0","0","0"
"ENSG00000287295",1887,1,2,"lncRNA",477,934,1,0,0.336802,14,"RP11-59J7","0","0","0","0"
"ENSG00000286126",5291,1,2,"lncRNA",385,4522,1,0,0.678428,33,"RP11-802O4","0","0","0","0"
"ENSG00000264595",5397,1,3,"lncRNA",101,2402,1,0,0.0367607,18.5,"RP11-94B19","0","0","0","0"
"ENSG00000134759",51113,28,75,"protein_coding",114,1892,1,0,0.161984,14,"ELP2","1","0","1","2"
"ENSG00000150637",130645,8,24,"protein_coding",170,5732,1,0,0.6329705,20,"CD226","1","1","1","3"
"ENSG00000101695",54394,5,14,"protein_coding",131,4909,1,0,0.627041,22,"RNF125","1","0","1","2"
"ENSG00000287693",70537,1,5,"lncRNA",163,2085.5,1,0,0.0446313,23.5,"RP11-47G4","0","0","0","0"
