"TranscriptId","strength5","GeneId"
"NR_170200.1",-18.47,"LINC02129"
"NM_030790.5",-16.01,"ITFG1"
"NM_001305002.2",-16.01,"ITFG1"
"NM_014669.5",10.51,"NUP93"
"NM_001242795.2",9.79,"NUP93"
"NM_001242796.2",9.49,"NUP93"
"NM_001796.5",-27.12,"CDH8"
"NM_001410893.1",-27.12,"CDH8"
"NR_136738.2",-10.96,"SHCBP1"
"NR_163448.1",8.59,"COQ7"
"NM_001370492.1",9.13,"COQ7"
"NM_001370494.1",9.13,"COQ7"
"NR_163449.1",9.13,"COQ7"
"NM_001370489.1",8.73,"COQ7"
"NM_001323901.2",-15.2,"GSG1L"
"NM_144675.3",-17.93,"GSG1L"
"NR_027079.2",7.57,"LINC01566"
"NR_038233.1",-23.74,"LINC00919"
"NM_014153.4",-19.59,"ZC3H7A"
"NM_004530.6",8.95,"MMP2"
"NM_001302508.1",9.73,"MMP2"
"NM_001302509.2",9.73,"MMP2"
"NM_001302510.2",9.73,"MMP2"
"NM_001127891.3",11.01,"MMP2"
"NR_033920.1",-23.73,"CASC16"
"NM_001190158.1",-27.73,"CES5A"
"NM_145024.3",-8,"CES5A"
"NM_001256720.2",10.86,"CLEC19A"
"NM_002987.3",6.54,"CCL17"
"NM_139170.3",8.41,"DNAAF8"
"NM_020825.4",6.78,"CRAMP1"
"NR_136689.2",-33.64,"GDE1"
"NR_134924.1",-23.9,"LINC02140"
"NM_002990.5",10.07,"CCL22"
"NR_146502.1",8.99,"LINC02134"
"NR_110917.1",10.47,"LINC02141"
"NR_136658.2",-9.36,"DYNC1LI2"
"NR_038234.1",9.6,"LINC01568"
"NM_001146188.2",-0.31,"TOX3"
"NM_001080430.4",-11.76,"TOX3"
"NM_032830.3",10.1,"UTP4"
"NM_017839.5",10.07,"LPCAT2"
"NM_001025200.4",-12.76,"CTRB2"
"NM_024306.5",-28.23,"FA2H"
"NR_147198.1",-30.74,"MMP2-AS1"
"NM_024336.3",-25.2,"IRX3"
"NM_031293.3",-15.5,"PMFBP1"
"NM_001160213.2",-6.92,"PMFBP1"
"NM_020927.3",-7.16,"VAT1L"
"NM_024562.2",7.66,"TANGO6"
"NR_136216.2",7.52,"CNTNAP4"
"NM_138994.5",7.94,"CNTNAP4"
"NM_020312.4",9.35,"COQ9"
"NM_016095.3",-15.63,"GINS2"
"NM_001906.6",9.27,"CTRB1"
"NM_033212.4",-2.9,"CCDC102A"
"NM_001170715.3",-14.97,"BCAR1"
"NM_001170721.3",-14.97,"BCAR1"
"NM_014567.5",-14.97,"BCAR1"
"NM_001170718.3",-14.97,"BCAR1"
"NM_001170719.3",-14.97,"BCAR1"
"NM_001170716.3",-14.97,"BCAR1"
"NM_001129979.3",5.56,"SYCE1L"
"NM_001134473.3",9.79,"GSE1"
"NM_014615.5",9.6,"GSE1"
"NM_014940.4",2.28,"MON1B"
"NM_021197.4",8.58,"WFDC1"
"NR_146503.1",-25.55,"ATP2C2-AS1"
"NM_015144.3",-4.1,"ZCCHC14"
"NM_001270974.2",-0.83,"HYDIN"
"NM_017558.5",-0.83,"HYDIN"
"NM_001198543.1",-0.83,"HYDIN"
"NM_024731.4",8.07,"KLHL36"
"NM_001142497.3",-30.79,"MLKL"
"NM_001308347.2",-9.53,"CIAPIN1"
"NM_020655.4",9.65,"JPH3"
"NM_001330576.2",-25.91,"CDH11"
"NM_020947.4",-20.8,"MEAK7"
"NM_001324171.2",-6.03,"WDR59"
"NM_001324172.2",-6.03,"WDR59"
"NR_027489.2",-7.33,"MTHFSD"
"NR_126008.1",7.75,"LINC02181"
"NM_003486.7",-12.25,"SLC7A5"
"NR_147833.2",-10.17,"KLHDC4"
"NM_001305017.2",9.6,"DYNLRB2"
"NR_120307.1",-5.45,"DYNLRB2-AS1"
"NM_153837.4",8.76,"ADGRG5"
"NM_001142864.4",-3.18,"PIEZO1"
"NM_005182.3",8.81,"CA7"
"NM_001014435.2",8.68,"CA7"
"NR_027756.1",2.91,"HCCAT5"
"NR_038438.1",6.46,"LINC02135"
"NM_002996.6",10.65,"CX3CL1"
"NM_006324.3",-15.38,"CFDP1"
"NR_110934.1",7.93,"LINC02125"
"NM_001243660.2",9.65,"NUDT7"
"NM_001318469.2",10.03,"ZFP1"
"NM_001318475.2",2.97,"ZFP1"
"NM_001164766.2",-16.46,"ZFHX3"
"NM_001386735.1",-26.81,"ZFHX3"
"NM_001370534.1",-17.74,"RFWD3"
"NM_032268.5",8.95,"ZNRF1"
"NM_199355.4",-23.85,"ADAMTS18"
"NM_001080432.3",9.79,"FTO"
"NR_110943.1",7.23,"ZCCHC14-DT"
"NM_021149.5",-18.76,"COTL1"
"NM_001351973.2",-8.68,"CMC2"
"NM_032940.3",4.88,"POLR2C"
"NR_161453.1",-13.28,"C16orf74"
"NR_033925.1",-21.32,"FENDRR"
"NM_152342.4",-5.64,"CDYL2"
"NM_001277325.2",-21.8,"NPIPA5"
"NM_001351200.1",-21.8,"NPIPA5"
"NM_172229.3",10.86,"KREMEN2"
"NM_152341.5",9.44,"PAQR4"
"NM_001396457.1",6.13,"GREP1"
"NM_024339.5",9.22,"THOC6"
"NM_001103175.2",-3.3,"BICDL2"
"NR_047572.1",6.3,"LOC100128770"
"NM_001365273.1",-21.46,"ZSCAN10"
"NR_104432.2",10.1,"ZNF213"
"NM_003450.3",9.08,"ZNF174"
"NM_001032292.3",9.08,"ZNF174"
"NM_152457.3",-0.11,"ZNF597"
"NM_001083601.3",2.76,"NAA60"
"NM_001317093.1",5.35,"NAA60"
"NM_024845.4",8.41,"NAA60"
"NM_001330454.2",4.69,"CLUAP1"
"NM_024793.3",7.29,"CLUAP1"
"NM_001272049.2",-11.69,"TRAP1"
"NM_001098814.2",-11.61,"SRL"
"NM_003223.3",-10.6,"TFAP4"
"NM_001318918.2",6.78,"GLIS2"
"NM_032575.3",8.24,"GLIS2"
"NR_110901.1",-22,"GLIS2-AS1"
"NM_016069.11",-13.28,"PAM16"
"NM_001201479.2",-18.58,"CORO7-PAM16"
"NM_001201473.2",-18.58,"CORO7"
"NM_001351729.2",-18.58,"CORO7"
"NM_005147.6",10.07,"DNAJA3"
"NM_001127206.3",8.35,"HMOX2"
"NM_001286268.2",6.74,"HMOX2"
"NM_001286270.2",10.47,"HMOX2"
"NM_001256829.2",10.77,"TMEM265"
"NM_000294.3",9.6,"PHKG2"
"NM_001195620.2",-1.78,"CFAP119"
"NM_001080417.3",-6.23,"ZNF629"
"NM_052874.5",-11.71,"STX1B"
"NM_001272096.1",2.99,"STX4"
"NM_001272095.1",9.22,"STX4"
"NM_004604.5",9.22,"STX4"
"NM_001172670.2",-23.22,"ZNF668"
"NM_024706.5",-23.22,"ZNF668"
"NM_001172668.2",-23.22,"ZNF668"
"NM_001122957.4",11.37,"BCKDK"
"NM_005881.4",11.37,"BCKDK"
"NM_032188.3",1.66,"KAT8"
"NM_182958.4",1.66,"KAT8"
"NM_002773.5",-21.63,"PRSS8"
"NM_001258290.2",-26.4,"PRSS36"
"NM_001008274.4",7.21,"TRIM72"
"NR_164788.1",-16.03,"ZP2"
"NM_003460.2",-11.61,"ZP2"
"NM_016256.4",-8,"NAGPA"
"NM_001289029.2",-6.97,"EEF2KMT"
"NM_032935.3",10.1,"MT4"
"NM_005953.5",10.1,"MT2A"
"NM_176870.3",9.45,"MT1M"
"NM_005946.3",9.68,"MT1A"
"NM_005947.3",11.08,"MT1B"
"NM_001301272.2",9.68,"MT1F"
"NM_005952.4",9.68,"MT1X"
"NM_001376256.1",-5.04,"CRYM"
"NM_001888.5",-5,"CRYM"
"NM_005849.4",-8.05,"IGSF6"
"NM_003366.4",9.1,"UQCRC2"
"NM_001024401.3",9.88,"SBK1"
"NM_145659.3",-27.9,"IL27"
"NM_138414.3",9.09,"SGF29"
"NM_001365360.2",-10.95,"TUFM"
"NM_024816.3",-7.53,"RABEP2"
"NR_169755.1",9.79,"CD19"
"NM_032038.3",6.35,"SPNS1"
"NR_003369.2",8.91,"RRN3P2"
"NR_002939.3",6.06,"SNX29P2"
"NM_003609.5",-11.89,"HIRIP3"
"NM_001197323.1",-11.89,"HIRIP3"
"NM_001282062.1",-3.15,"DOC2A"
"NR_104089.2",-3.15,"DOC2A"
"NM_001282063.2",-2.92,"DOC2A"
"NM_001282068.2",-3.15,"DOC2A"
"NM_001303503.2",5.2,"PPP4C"
"NM_001145524.2",-18.22,"YPEL3"
"NM_024307.3",-11.98,"GDPD3"
"NM_001040056.3",0.14,"MAPK3"
"NM_001320607.3",-0.23,"BOLA2B"
"NR_037608.1",10.17,"SLX1A-SULT1A3"
"NM_006110.3",0.89,"CD2BP2"
"NM_001243646.2",-2.99,"CD2BP2"
"NM_001015000.2",7.54,"SLX1A"
"NM_001014999.3",7.54,"SLX1A"
"NM_001400286.1",7.54,"SLX1B"
"NM_001017390.3",10.67,"SULT1A4"
"NM_001266.5",-17.99,"CES1"
"NM_001195125.3",-24.04,"C16orf95"
"NM_001365411.2",8.7,"MRTFB"
"NM_001365412.2",8.7,"MRTFB"
"NM_001365415.2",8.68,"MRTFB"
"NM_001099661.2",-6.19,"EIF3CL"
"NM_001317857.2",-6.19,"EIF3CL"
"NM_001367624.2",10.03,"ZNF469"
"NM_001199142.1",7.44,"EIF3C"
"NM_003752.5",4.67,"EIF3C"
"NM_001267574.2",1.79,"EIF3C"
"NM_004204.5",8.69,"PIGQ"
"NM_004320.6",11.01,"ATP2A1"
"NM_001286075.2",4.84,"ATP2A1"
"NM_004960.4",10.15,"FUS"
"NM_005951.2",9.68,"MT1H"
"NM_005954.4",8.05,"MT3"
"NM_006849.4",7,"PDIA2"
"NM_016639.3",10.12,"TNFRSF12A"
"NM_017885.4",-3.98,"HCFC1R1"
"NM_001288665.1",-5.43,"HCFC1R1"
"NM_001126129.2",9.6,"GINS3"
"NM_001352019.2",-21.88,"LMF1"
"NM_001352020.1",-21.88,"LMF1"
"NR_147885.2",-21.88,"LMF1"
"NM_024335.3",10.77,"IRX6"
"NM_024773.3",7.15,"KDM8"
"NM_001145348.2",6.13,"KDM8"
"NM_001154458.3",-23.21,"SEPTIN12"
"NM_144672.4",10.07,"OTOA"
"NM_001161683.2",2.12,"OTOA"
"NM_170664.3",2.37,"OTOA"
"NM_177552.4",10.67,"SULT1A3"
"NR_110907.1",8.91,"LOC101927131"
"NM_015251.3",9.6,"ATMIN"
"NM_001300728.2",9.12,"ATMIN"
"NM_017429.3",9.6,"BCO1"
"NM_017990.5",10.28,"PDPR"
"NM_001322117.1",10.28,"PDPR"
"NM_001257174.2",10.03,"DDX19B"
"NM_001257173.2",7.07,"DDX19B"
"NM_007242.7",11.11,"DDX19B"
"NM_001014451.3",11.11,"DDX19B"
"NR_039997.1",-10.6,"DDX19A-DT"
"NR_135296.2",7.03,"DDX19A"
"NM_006927.4",-19.63,"ST3GAL2"
"NM_145059.3",10.65,"FCSK"
"NM_012426.5",4.51,"SF3B3"
"NM_001605.3",-8.03,"AARS1"
"NM_001304996.2",-8.54,"TMEM170A"
"NM_001304998.1",-8.54,"TMEM170A"
"NM_021615.5",-18.11,"CHST6"
"NR_163481.1",-18.11,"CHST6"
"NM_007285.7",8.84,"GABARAPL2"
"NR_144545.2",5.5,"TERF2IP"
"NM_001355613.1",-8.66,"CPHXL"
"NM_001144.6",-21.25,"AMFR"
"NM_001323511.2",-21.25,"AMFR"
"NM_001324358.2",6.62,"OGFOD1"
"NM_001324359.1",6.62,"OGFOD1"
"NM_001324360.2",6.62,"OGFOD1"
"NM_005548.3",-22.55,"KARS1"
"NM_022041.4",6.92,"GAN"
"NM_001077350.3",-6.61,"NPRL3"
"NM_005332.3",10.03,"HBZ"
"NM_001003938.4",7.53,"HBM"
"NM_000517.6",8.41,"HBA2"
"NM_000558.5",8.41,"HBA1"
"NM_005331.5",8.17,"HBQ1"
"NM_004555.4",8.56,"NFATC3"
"NM_001076785.3",9.65,"SLC7A6"
"NM_032178.3",-8.57,"SLC7A6OS"
"NM_018667.4",-16.97,"SMPD3"
"NM_012213.3",10.17,"MLYCD"
"NM_182981.3",10.67,"OSGIN1"
"NM_001146051.2",-10.53,"HSDL1"
"NM_178452.6",5.74,"DNAAF1"
"NM_139174.4",10.07,"ADAD2"
"NR_147175.1",0.02,"LOC654780"
"NM_001080442.3",-9.43,"SLC38A8"
"NM_001145808.2",4.89,"ITGAM"
"NM_000887.5",9.6,"ITGAX"
"NM_005205.4",-1.48,"COX6A2"
"NM_001288767.2",10.38,"ARMC5"
"NM_024742.2",10.24,"ARMC5"
"NM_001301820.1",8.56,"ARMC5"
"NM_001105247.2",10.24,"ARMC5"
"NM_001042454.3",8.73,"TGFB1I1"
"NM_001164719.1",3.04,"TGFB1I1"
"NM_015927.5",4.09,"TGFB1I1"
"NM_022744.4",-26.74,"RUSF1"
"NM_001318222.2",9.6,"AHSP"
"NM_016633.4",9.6,"AHSP"
"NM_001286585.2",-30.78,"CDIPT"
"NM_181718.4",10.24,"ASPHD1"
"NM_184043.2",10.9,"ALDOA"
"NM_001127617.2",8.07,"ALDOA"
"NM_001243177.4",9.6,"ALDOA"
"NM_023936.2",-24.76,"MRPS34"
"NM_005326.6",-19.13,"HAGH"
"NM_001286249.2",-19.13,"HAGH"
"NR_033914.1",-9.62,"LINC00254"
"NM_001351157.2",-27.81,"VAC14"
"NR_034083.3",8.94,"VAC14-AS1"
"NM_144674.2",-8.05,"TEKT5"
"NM_001323597.1",9.89,"NUBP1"
"NM_002484.4",9.89,"NUBP1"
"NM_001079512.4",-14.8,"TVP23A"
"NM_153603.4",-25.1,"COG7"
"NM_015044.4",-23.35,"GGA2"
"NM_001083614.2",-27.81,"EARS2"
"NM_001308211.1",-27.81,"EARS2"
"NM_019116.3",10.13,"UBFD1"
"NM_005003.3",-15.98,"NDUFAB1"
"NR_037573.2",8.67,"DCTN5"
"NM_001199743.2",8.67,"DCTN5"
"NM_001199011.2",8.67,"DCTN5"
"NM_005030.6",9.25,"PLK1"
"NM_144570.3",9.13,"JPT2"
"NM_001761.3",10.49,"CCNF"
"NM_025108.3",9.35,"TEDC2"
"NM_006181.3",8.99,"NTN3"
"NM_001198569.2",8.02,"ATP6V0C"
"NM_001694.4",8.02,"ATP6V0C"
"NM_001199107.2",7.07,"TBC1D24"
"NM_001143979.2",7.37,"NDE1"
"NM_017668.3",10.75,"NDE1"
"NM_024042.4",10.88,"METRN"
"NM_023933.3",9.13,"ANTKMT"
"NM_022493.3",-21.6,"CIAO3"
"NM_005823.6",6.34,"MSLN"
"NM_013404.4",7.96,"MSLN"
"NM_001363850.1",8.76,"SPG7"
"NM_003119.4",8.76,"SPG7"
"NM_199367.3",8.76,"SPG7"
"NM_152339.4",-7.65,"SPATA2L"
"NR_036480.1",11.08,"VPS9D1-AS1"
"NM_001330.5",9.08,"CTF1"
"NR_165660.1",9.08,"CTF1"
"NM_001370530.1",-10.25,"PDZD9"
"NM_001291454.2",9.27,"ATP2C2"
"NM_001286527.3",9.27,"ATP2C2"
"NM_001100873.2",-12.13,"C16orf46"
"NM_001324041.1",8.55,"ZNF75A"
"NM_015171.4",-10.07,"XPO6"
"NM_001278158.2",9.46,"ZNF205"
"NM_194436.3",-23.04,"LDHD"
"NM_173619.4",-7.72,"CLEC18C"
"NM_000977.4",8.41,"RPL13"
"NM_001243131.1",8.41,"RPL13"
"NM_033251.2",9.6,"RPL13"
"NM_033119.5",6.55,"NKD1"
"NR_110908.1",10.03,"LOC101927272"
"NM_001145772.3",6.71,"ADGRG1"
"NM_001370440.1",8.63,"ADGRG1"
"NM_005886.3",2.57,"KATNB1"
"NR_169553.1",7.23,"LOC388282"
"NM_001378750.1",7.15,"CYLD"
"NR_166071.1",7.15,"CYLD"
"NM_022476.4",-27.7,"AKTIP"
"NM_032451.2",8.48,"SPIRE2"
"NM_014972.3",8.3,"TCF25"
"NM_001286209.2",8.17,"GAS8"
"NM_001286205.2",8.27,"GAS8"
"NM_024043.4",-17.37,"DBNDD1"
"NM_001042610.3",-17.37,"DBNDD1"
"NM_001288709.2",-17.37,"DBNDD1"
"NM_000339.3",11,"SLC12A3"
"NM_014685.4",8.72,"HERPUD1"
"NM_000078.3",7.65,"CETP"
"NM_152727.6",10.49,"CPNE2"
"NM_001354078.1",-12.39,"PSME3IP1"
"NM_001354083.2",-12.39,"PSME3IP1"
"NM_001354098.2",-17.26,"PSME3IP1"
"NM_012106.4",5.91,"ARL2BP"
"NM_025187.5",8.73,"PHAF1"
"NM_003789.4",-27.17,"TRADD"
"NM_018378.3",10.77,"FBXL8"
"NM_001369686.1",-11.46,"MATCAP1"
"NM_178516.4",-30.6,"EXOC3L1"
"NM_001950.4",6.48,"E2F4"
"NM_024712.5",2.64,"ELMO3"
"NR_134524.2",9.63,"TMEM208"
"NR_136664.2",11.11,"SLC9A5"
"NM_001100915.3",-14.63,"KCTD19"
"NM_018296.6",6.91,"LRRC36"
"NM_001161575.2",10.57,"LRRC36"
"NM_015964.4",-17.32,"TPPP3"
"NM_000196.4",10.9,"HSD11B2"
"NM_001138.2",-18.95,"AGRP"
"NM_013245.3",8.17,"VPS4A"
"NM_001379266.1",-19.15,"COG8"
"NM_001374871.1",-19.15,"COG8"
"NM_016101.5",-0.24,"NIP7"
"NM_144676.4",-11.41,"TMED6"
"NM_001243279.3",5.42,"ACSF3"
"NR_147928.2",5.42,"ACSF3"
"NR_024347.2",4.85,"LINC00304"
"NR_046200.1",-1.16,"LINC02138"
"NM_004933.3",11.08,"CDH15"
"NR_136339.1",6.64,"LOC105371414"
"NR_037705.3",7.54,"ZNF778"
"NM_001004067.4",8.7,"NOMO3"
"NM_003294.4",10.45,"TPSAB1"
"NM_012217.3",10.1,"TPSD1"
"NM_194260.3",3.6,"UBE2I"
"NM_194259.3",8.7,"UBE2I"
"NM_001286464.2",11.81,"BAIAP3"
"NM_001199096.2",10.03,"BAIAP3"
"NM_001001410.3",-4.05,"TSR3"
"NM_001214906.1",8.68,"ZNF48"
"NM_016643.4",10.1,"ZNF771"
"NM_001172679.2",-10.17,"ZNF764"
"NM_152458.7",-8.27,"ZNF785"
"NR_073480.2",-11,"ZNF689"
"NM_024031.5",-1.37,"PRR14"
"NM_001320464.3",9.22,"PRR14"
"NM_001105079.3",6.92,"FBRS"
"NM_002209.3",7.75,"ITGAL"
"NM_001896.4",-26.63,"CSNK2A2"
"NM_001305173.2",-8.99,"PRSS54"
"NR_134470.2",-7.31,"DCTPP1"
"NR_134471.2",-7.31,"DCTPP1"
"NM_004996.4",7.7,"ABCC1"
"NM_004352.4",-17.26,"CBLN1"
"NM_144602.4",7.07,"C16orf78"
"NM_015069.5",-14.4,"ZNF423"
"NM_001379286.1",-10.71,"ZNF423"
"NM_001330533.2",-16.86,"ZNF423"
"NM_001271620.2",-10.71,"ZNF423"
"NM_001365323.2",7.93,"TENT4B"
"NM_001365324.3",7.93,"TENT4B"
"NM_181641.2",8.3,"CKLF"
"NM_016951.4",8.3,"CKLF"
"NM_001040138.3",8.3,"CKLF"
"NM_001204099.2",8.3,"CKLF-CMTM1"
"NM_144673.3",7.43,"CMTM2"
"NM_144601.5",3.47,"CMTM3"
"NM_181553.4",11.11,"CMTM3"
"NM_178818.3",-7.43,"CMTM4"
"NM_001286109.2",-13.03,"CLN3"
"NM_033201.3",7.97,"BMERB1"
"NM_001142469.2",9.11,"BMERB1"
"NM_002474.3",-10.54,"MYH11"
"NM_001042483.2",-20.42,"NUPR1"
"NR_109960.1",-19.53,"BEAN1-AS1"
"NR_073520.2",-16.58,"TK2"
"NM_001271935.1",-6.92,"TK2"
"NM_018992.4",9.16,"KCTD5"
"NM_001318395.2",-25.53,"PRSS27"
"NR_027274.1",-22,"SRRM2-AS1"
"NR_027275.1",-14.07,"SRRM2-AS1"
"NR_073012.2",8.19,"PRSS21"
"NM_022119.4",-1.53,"PRSS22"
"NM_001098514.3",-25.45,"C16orf89"
"NM_207514.3",9.6,"DEF8"
"NM_017702.4",9.6,"DEF8"
"NM_001242819.1",9.6,"DEF8"
"NM_001243160.2",-5.52,"TAF1C"
"NM_015944.4",8.07,"AMDHD2"
"NM_001145815.2",8.07,"AMDHD2"
"NM_001282351.1",7.88,"FBXL19"
"NM_001382779.1",7.07,"FBXL19"
"NM_001099784.3",7.83,"FBXL19"
"NM_001286526.2",-11.44,"BCL7C"
"NM_001207033.1",8.3,"RNF40"
"NM_001286572.3",8.3,"RNF40"
"NR_136674.2",-9.63,"TXNDC11"
"NR_147845.2",-10.89,"NMRAL1"
"NM_032304.4",7.13,"HAGHL"
"NM_052999.4",8.05,"CMTM1"
"NM_001317195.3",7.04,"CDH3"
"NM_001793.6",7.04,"CDH3"
"NM_001317185.2",8.63,"CDH1"
"NM_001007242.3",1.71,"GP2"
"NR_165456.1",-13.98,"UMOD"
"NM_001324373.2",8.83,"ACSM5"
"NM_017888.3",8.83,"ACSM5"
"NM_001308954.2",9.6,"ACSM2A"
"NM_022468.5",6.64,"MMP25"
"NM_001109660.2",9.45,"C16orf92"
"NR_134583.1",9.89,"SETD6"
"NM_001160305.4",9.89,"SETD6"
"NM_206999.3",-12.71,"CNOT1"
"NR_161424.1",-8.65,"SLC38A7"
"NM_001308384.2",-12.2,"SLC38A7"
"NM_001286220.2",-5.36,"GOT2"
"NM_001323611.1",7.52,"RBL2"
"NM_005611.4",7.52,"RBL2"
"NM_001127897.4",-5.2,"RPGRIP1L"
"NM_001328422.2",-5.2,"RPGRIP1L"
"NM_001328423.2",-5.2,"RPGRIP1L"
"NM_001197181.2",3.1,"TUBB3"
"NM_006086.4",9.16,"TUBB3"
"NM_001324448.2",-24.68,"ADAT1"
"NM_001286130.2",-27.81,"CNGB1"
"NM_001135639.2",-27.81,"CNGB1"
"NM_001136472.2",-13.44,"LITAF"
"NR_024320.2",-13.44,"LITAF"
"NM_001136473.1",-13.44,"LITAF"
"NM_004862.4",-13.44,"LITAF"
"NM_000833.5",-7.06,"GRIN2A"
"NM_001134407.3",-24.49,"GRIN2A"
"NM_001134408.2",-24.49,"GRIN2A"
"NM_001424.6",-8.64,"EMP2"
"NM_145271.4",-11.98,"ZNF688"
"NM_001024683.2",-11.98,"ZNF688"
"NM_001100624.3",10.1,"CENPN"
"NM_018455.6",10.1,"CENPN"
"NM_001100625.3",10.1,"CENPN"
"NM_001129728.2",8.48,"PLEKHG4"
"NM_001129731.3",6.65,"PLEKHG4"
"NM_032520.5",10.49,"GNPTG"
"NM_202000.3",7.43,"ACSM3"
"NM_001304550.2",-13.78,"THUMPD1"
"NM_001199053.2",5.28,"REXO5"
"NM_001318890.3",-25.14,"ACSM1"
"NM_000663.5",9.4,"ABAT"
"NM_001386600.1",9.4,"ABAT"
"NM_001386603.1",9.4,"ABAT"
"NM_001386601.1",10.47,"ABAT"
"NM_001042476.2",-23.99,"CARHSP1"
"NM_001278266.2",-23.99,"CARHSP1"
"NM_001278264.2",-23.99,"CARHSP1"
"NM_001278261.2",-11.14,"CARHSP1"
"NM_014316.4",-23.99,"CARHSP1"
"NM_001278263.1",-23.99,"CARHSP1"
"NM_006428.5",-21.12,"MRPL28"
"NM_021259.3",-12,"PGAP6"
"NM_001286436.2",3.59,"NME4"
"NM_001286439.2",9.89,"NME4"
"NM_001286440.2",9.16,"NME4"
"NM_020664.4",8.02,"DECR2"
"NM_005950.3",-13.82,"MT1G"
"NM_001367365.2",-25.18,"TLE7"
"NM_006961.4",-30.79,"ZNF19"
"NR_135171.1",8.38,"LOC105371335"
"NM_005769.2",3.93,"CHST4"
"NR_103851.1",2.37,"TAT-AS1"
"NM_000353.3",-8.83,"TAT"
"NM_052858.6",8.68,"MARVELD3"
"NM_001017967.4",8.68,"MARVELD3"
"NM_015020.3",-13.38,"PHLPP2"
"NM_001289003.1",-10.45,"PHLPP2"
"NM_001128.6",-17.98,"AP1G1"
"NM_001172501.3",9.3,"SLC6A2"
"NM_001172504.1",8.02,"SLC6A2"
"NM_001043.3",8.02,"SLC6A2"
"NM_001172502.1",8.82,"SLC6A2"
"NM_005752.6",8.73,"CLEC3A"
"NM_016373.4",7.66,"WWOX"
"NR_120436.3",7.66,"WWOX"
"NR_110915.1",-18.29,"LINC02186"
"NM_001171.6",-3.59,"ABCC6"
"NM_002705.5",-2.52,"PPL"
"NM_014692.2",9.04,"SEC14L5"
"NM_019109.5",7.39,"ALG1"
"NM_001330504.2",8.78,"ALG1"
"NM_001308220.2",-18.76,"ERN2"
"NM_022097.4",7.39,"CHP2"
"NM_002738.7",8.05,"PRKCB"
"NR_146569.1",11.08,"LINC02194"
"NM_006539.4",7.64,"CACNG3"
"NM_006910.5",10.51,"RBBP6"
"NM_032626.6",10.51,"RBBP6"
"NM_014117.3",9.16,"HAPSTR1"
"NM_000303.3",10.86,"PMM2"
"NM_007006.3",-11.62,"NUDT21"
"NM_001137675.4",10.1,"ATXN1L"
"NM_001270976.1",9.24,"IST1"
"NM_001270979.1",8.83,"IST1"
"NM_001270975.2",8.83,"IST1"
"NM_001318239.2",-18.76,"ZNF821"
"NM_001376300.1",-18.76,"ZNF821"
"NM_001201552.2",-17.5,"ZNF821"
"NM_001376299.1",-18.76,"ZNF821"
"NM_001361.5",8.4,"DHODH"
"NM_001142317.2",-19.86,"TXNL4B"
"NM_001142318.2",-19.86,"TXNL4B"
"NM_014003.4",7.66,"DHX38"
"NM_004165.3",-8.29,"RRAD"
"NM_001365406.1",7.13,"CES2"
"NM_003869.6",7.13,"CES2"
"NM_024922.6",9.45,"CES3"
"NM_001185176.2",6.84,"CES3"
"NM_001755.3",8.41,"CBFB"
"NM_001374674.1",9.35,"HSF4"
"NM_001538.4",9.35,"HSF4"
"NM_014712.3",1.45,"SETD1A"
"NM_001365307.2",5.99,"LOC112694756"
"NM_199046.3",9.27,"TEPP"
"NR_170561.1",9.6,"DNASE1"
"NM_001387171.1",9.22,"ATXN2L"
"NM_001257370.2",9.13,"EME2"
"NM_153025.3",5.91,"SPATA33"
"NM_001387226.1",9.06,"SPATA33"
"NM_172347.3",-13.43,"KCNG4"
"NR_170599.1",-6.06,"USP31"
"NM_001145011.2",10.4,"C16orf96"
"NM_001387219.1",10.4,"C16orf96"
"NM_001369596.3",10.47,"IL32"
"NM_001012632.3",6.92,"IL32"
"NM_001012636.2",10.47,"IL32"
"NR_049749.2",10.13,"ZNF267"
"NM_001385464.1",-26.63,"PRSS33"
"NR_169625.1",-26.63,"PRSS33"
"NM_001352156.3",10.45,"CHD9"
"NM_001382354.1",10.45,"CHD9"
"NM_024533.5",-10.34,"CHST5"
"NM_001243333.2",-11.98,"SEZ6L2"
"NM_001384767.1",-5.87,"SLC22A31"
"NM_001384763.1",-5.87,"SLC22A31"
"NM_001310136.2",0.16,"NPIPB8"
"NM_001324458.2",10.13,"MYL11"
"NM_001324459.2",10.13,"MYL11"
"NM_013292.5",10.13,"MYL11"
"NM_001324374.2",-8.52,"CMTR2"
"NM_001324377.2",-8.52,"CMTR2"
"NR_027910.3",8.02,"CALB2"
"NM_152338.4",10.07,"ZG16"
"NM_024516.4",1.6,"PAGR1"
"NM_017458.3",7.77,"MVP"
"NM_001293204.1",7.77,"MVP"
"NM_005115.5",7.77,"MVP"
"NM_015133.5",8.42,"MAPK8IP3"
"NM_017740.3",-14.4,"ZDHHC7"
"NM_001366920.1",-11.44,"CIBAR2"
"NR_033984.1",8.66,"LINC02139"
"NM_001388359.1",6.79,"KIAA0513"
"NM_001286565.1",7.94,"KIAA0513"
"NM_001802.2",-11.63,"CDR2"
"NR_148970.1",6.83,"CDR2-DT"
"NM_080663.3",-16.3,"ERI2"
"NM_001142725.2",-16.3,"ERI2"
"NM_173475.4",-21.8,"DCUN1D3"
"NR_126516.2",7.36,"LYRM1"
"NM_001369635.1",7.36,"LYRM1"
