"TranscriptId","strength3","GeneId"
"NM_001204835.3",-11.85,"ZNF568"
"NM_001202425.1",-2.52,"ZNF559-ZNF177"
"NM_001172650.3",-9.9,"ZNF559-ZNF177"
"NR_027763.2",-18.72,"GYS1"
"NM_033142.2",-23.86,"CGB7"
"NM_002152.3",-14.59,"HRC"
"NM_017636.4",-15.09,"TRPM4"
"NM_014364.5",-9.35,"GAPDHS"
"NM_001242597.2",4.5,"TMEM147"
"NM_000704.3",-23.94,"ATP4A"
"NM_003451.3",-9.23,"ZNF177"
"NM_001348282.2",-13.45,"ZNF112"
"NM_001348283.1",-13.45,"ZNF112"
"NM_001278510.3",-29.64,"ZNF229"
"NM_001291633.2",-26.12,"ZNF180"
"NM_001278508.4",-13.35,"ZNF180"
"NM_001102598.3",-15.01,"CEACAM20"
"NM_001205280.2",-23.07,"IGSF23"
"NM_006505.5",-10.26,"PVR"
"NM_001135770.4",-10.26,"PVR"
"NM_020219.5",4.88,"CEACAM19"
"NM_001039213.4",-10.94,"CEACAM16"
"NM_005178.5",-3.32,"BCL3"
"NM_001130852.1",-1.61,"CBLC"
"NM_012116.4",-1.61,"CBLC"
"NM_001013257.2",4.33,"BCAM"
"NM_005581.5",4.33,"BCAM"
"NM_012268.4",-6.32,"PLD3"
"NM_001291311.2",-5.68,"PLD3"
"NM_001397406.1",-19.82,"FDX2"
"NM_003259.4",6.7,"ICAM5"
"NM_001366174.1",-19.61,"RAVER1"
"NM_001320605.2",-2.48,"ICAM3"
"NM_001039847.3",-9.29,"GPX4"
"NM_001367832.1",-9.29,"GPX4"
"NM_003323.3",-21.1,"TULP2"
"NM_001364748.2",-1.65,"PTOV1"
"NM_004851.3",-25.8,"NAPSA"
"NM_001405531.1",-20.71,"NLRP7"
"NM_001398.3",-29.86,"ECH1"
"NM_198445.4",-0.98,"RINL"
"NR_161470.1",-5.53,"NFKBIB"
"NM_001243212.2",-24.74,"CCER2"
"NM_017827.4",-13.6,"SARS2"
"NM_033362.4",-5.87,"MRPS12"
"NR_104026.2",-38.89,"FBXO17"
"NM_148169.3",-38.89,"FBXO17"
"NM_138352.3",-8.6,"SAMD1"
"NR_045214.1",7.45,"ADGRL1-AS1"
"NM_001365705.1",-11.81,"NFKBID"
"NM_139239.3",-11.81,"NFKBID"
"NR_110724.1",-5.78,"LINC01480"
"NM_199002.2",4.41,"ARHGEF1"
"NM_006483.3",-13.65,"DYRK1B"
"NM_001103167.1",-18.56,"ZGLP1"
"NR_040042.1",0.03,"DACT3-AS1"
"NR_040041.1",-13.95,"DACT3-AS1"
"NM_013403.3",-24.84,"STRN4"
"NM_005628.3",-33,"SLC1A5"
"NM_001145145.2",-35.47,"SLC1A5"
"NM_001145144.2",-33,"SLC1A5"
"NM_001301076.3",-26.32,"AP2S1"
"NM_021575.5",-26.32,"AP2S1"
"NM_006184.6",-5.6,"NUCB1"
"NM_014649.3",-8.36,"SAFB2"
"NR_109953.1",10.16,"CASC20"
"NM_001040007.3",-24.98,"RSPO4"
"NM_080816.3",-10.59,"SIRPG"
"NM_001303479.2",-9.53,"SHLD1"
"NM_021156.4",-11.67,"TMX4"
"NM_001009608.3",4.24,"SLX4IP"
"NM_001200.4",5.46,"BMP2"
"NM_001190898.3",-30.74,"PDYN"
"NM_001190899.2",-8.55,"PDYN"
"NM_001190892.1",-30.74,"PDYN"
"NM_001190900.1",-30.74,"PDYN"
"NR_110609.1",4.2,"LINC01428"
"NR_110090.1",-1.65,"SIRPG-AS1"
"NR_146909.1",-21.64,"LINC01713"
"NR_161343.1",-13.78,"SCP2D1-AS1"
"NM_001395005.1",-32.53,"BTBD3"
"NM_001395006.1",-19.79,"BTBD3"
"NM_014962.4",-19.79,"BTBD3"
"NM_001330987.2",1.59,"TMEM230"
"NM_001009925.2",1.59,"TMEM230"
"NM_001201528.2",-1.32,"PCSK2"
"NM_002594.5",-2.77,"PCSK2"
"NM_001282495.1",-33.03,"ZNF343"
"NM_001282499.3",-33.03,"ZNF343"
"NM_001282498.2",-33.03,"ZNF343"
"NM_005492.4",-23.37,"CST8"
"NM_080826.2",-7.06,"ISM1"
"NM_001900.5",-21.98,"CST5"
"NM_001323606.2",-4.91,"SYNDIG1"
"NR_038394.1",-9.3,"LINC01432"
"NM_017545.3",-12.09,"HAO1"
"NM_001317960.1",-9.63,"XRN2"
"NM_012255.5",-9.63,"XRN2"
"NM_003092.5",-24.01,"SNRPB2"
"NR_109868.1",-38.89,"LINC01722"
"NM_003650.4",5.73,"CST7"
"NR_027091.1",-12.12,"LOC284798"
"NR_027093.1",-12.12,"LOC284798"
"NM_001278607.2",-21.54,"BFSP1"
"NR_134520.1",-7.21,"PDYN-AS1"
"NM_178312.3",-37.03,"GGTLC1"
"NM_001322.3",-19.87,"CST2"
"NM_001011546.2",-12.37,"DSTN"
"NM_080836.4",-1.31,"STK35"
"NR_171672.1",-14.01,"LOC107985433"
"NR_040043.1",-19.36,"ISM1-AS1"
"NM_001318240.1",-19.56,"NCOA6"
"NM_001242539.2",-21.86,"NCOA6"
"NM_018327.4",-16.3,"SPTLC3"
"NR_026713.1",-18.73,"FAM182A"
"NM_001242393.2",-23.8,"ACSS2"
"NM_001329431.2",12.87,"TP53INP2"
"NM_021202.3",12.87,"TP53INP2"
"NM_000214.3",-9.71,"JAG1"
"NM_005116.6",-11.33,"SLC23A2"
"NM_203327.2",-11.33,"SLC23A2"
"NM_080610.3",-6.61,"CST9L"
"NR_133643.1",-7.4,"FAM242B"
"NR_110004.1",1.64,"LOC101927159"
"NR_027124.1",-6.32,"LINC01734"
"NR_136629.2",-34.59,"TASP1"
"NM_147198.4",-18.13,"WFDC9"
"NM_080627.4",-17.72,"SOGA1"
"NM_199181.3",-17.72,"SOGA1"
"NR_026883.1",-35.68,"LINC00652"
"NM_015568.4",-16.51,"PPP1R16B"
"NR_145960.2",-38.59,"KIAA1755"
"NR_033905.2",-8.8,"DHX35"
"NM_032883.3",-7.19,"TOX2"
"NM_001098798.2",0.19,"TOX2"
"NR_132377.1",-1.62,"KCNK15-AS1"
"NM_005244.5",-5.77,"EYA2"
"NM_147197.2",-21.48,"WFDC11"
"NM_182764.3",-15.82,"ELMO2"
"NR_110615.1",-6.53,"LINC01427"
"NM_001323316.2",-29.21,"TGM2"
"NM_001323318.2",-29.21,"TGM2"
"NM_198951.3",-29.21,"TGM2"
"NR_110890.2",-6.83,"RIPOR3"
"NM_080829.4",-6.83,"RIPOR3"
"NM_006038.4",-40.08,"SPATA2"
"NM_001135773.2",-40.08,"SPATA2"
"NM_030919.3",-4.26,"FAM83D"
"NM_018683.4",-12.09,"RNF114"
"NM_001281458.2",-11.44,"SLC35C2"
"NR_134576.1",0.73,"LOC105372672"
"NM_153360.3",-19.2,"APCDD1L"
"NM_001355008.2",-12.1,"MMP24-AS1-EDEM2"
"NR_026728.2",-12.1,"EDEM2"
"NR_040102.1",1.12,"LINC01721"
"NM_001174088.2",-12.33,"NCOA3"
"NM_001725.3",-12.3,"BPI"
"NR_111906.1",-15.81,"RIPOR3-AS1"
"NM_020820.4",-22.85,"PREX1"
"NM_000961.4",-22.52,"PTGIS"
"NM_182734.3",-26.57,"PLCB1"
"NM_080617.6",-23.08,"CBLN4"
"NR_110003.1",2.03,"LINC01733"
"NM_006045.3",-8.57,"ATP9A"
"NM_015585.4",-13.63,"CFAP61"
"NM_001167816.1",-10.38,"CFAP61"
"NM_005985.4",1.45,"SNAI1"
"NR_110038.1",-6.43,"LINC01524"
"NM_001302643.2",-5.01,"SLC17A9"
"NM_002623.4",-31.91,"PFDN4"
"NM_002792.4",-6.74,"PSMA7"
"NR_145482.2",7.8,"CDH26"
"NM_021810.6",-2.6,"CDH26"
"NM_001322378.2",-13.11,"ENTPD6"
"NM_080833.3",-11.55,"RBBP8NL"
"NM_001288614.2",-27.47,"CST3"
"NM_000099.4",-27.47,"CST3"
"NM_020182.5",-11.56,"PMEPA1"
"NM_199170.3",-11.56,"PMEPA1"
"NM_199171.3",-11.56,"PMEPA1"
"NM_001258384.3",-25.05,"IDH3B"
"NM_001193421.2",8.47,"TSHZ2"
"NR_033369.1",-11.17,"LINC01056"
"NR_110016.1",-21.03,"LINC01429"
"NM_080607.3",-5.98,"VSTM2L"
"NM_001316363.2",-13.5,"EIF2S2"
"NM_001252676.2",-24.9,"ACSS1"
"NM_018431.5",-19.72,"DOK5"
"NM_004776.4",-31.82,"B4GALT5"
"NM_001319146.2",-3.79,"ZFP64"
"NM_001318031.2",-7.2,"SALL4"
"NM_001719.3",-11.13,"BMP7"
"NM_001303457.2",-10.95,"TTI1"
"NR_033370.1",-6.48,"LINC01749"
"NM_001794.5",-1.57,"CDH4"
"NM_001252338.2",-5.56,"CDH4"
"NM_001252339.3",-5.56,"CDH4"
"NR_038370.2",-16.31,"NDRG3"
"NR_136537.1",-18.72,"LINC01716"
"NR_110064.1",-14.52,"LINC01441"
"NM_001024.4",1.15,"RPS21"
"NM_003222.4",-16.39,"TFAP2C"
"NR_027700.3",-13.23,"NOP56"
"NR_028295.1",-18.86,"LINC00029"
"NM_001258297.2",-13.29,"NFATC2"
"NM_001258295.2",-13.29,"NFATC2"
"NR_110051.1",-0.86,"LOC101927770"
"NM_001199505.1",-2.82,"PHACTR3"
"NM_080672.5",-9.27,"PHACTR3"
"NM_001199506.2",2.56,"PHACTR3"
"NM_183244.2",-5.98,"PHACTR3"
"NM_001281507.2",-26.08,"PHACTR3"
"NM_198723.2",-25.72,"TCEA2"
"NM_080473.5",-13.02,"GATA5"
"NM_004139.5",-17.51,"LBP"
"NM_001190826.2",-3.75,"FAM217B"
"NM_022106.3",2.2,"FAM217B"
"NM_001323281.2",-12.47,"RBL1"
"NM_183404.4",-12.47,"RBL1"
"NM_020673.3",-6.5,"RAB22A"
"NM_021215.4",-4.28,"RPRD1B"
"NM_007002.4",-2.47,"ADRM1"
"NM_001281448.2",-9.36,"RBPJL"
"NM_001197129.2",-18.33,"SYS1"
"NM_001099791.3",-5.48,"SYS1"
"NM_033542.4",-5.48,"SYS1"
"NM_014477.3",-0.13,"TP53TG5"
"NR_037941.2",-12.91,"STX16"
"NR_037945.1",-17.48,"STX16-NPEPL1"
"NM_001204872.2",-4.24,"NPEPL1"
"NM_024663.4",-12.66,"NPEPL1"
"NR_126334.1",-17.63,"LOC101927932"
"NM_198976.4",-0.34,"NELFCD"
"NM_030773.4",-10.05,"TUBB1"
"NM_006886.4",-1.22,"ATP5F1E"
"NM_001256403.2",-4.98,"PRELID3B"
"NM_001319138.2",-15.35,"GDF5"
"NM_001198838.2",-15.09,"RBM12"
"NR_109949.1",-17.72,"HNF4A-AS1"
"NM_198941.3",-19.38,"SERINC3"
"NM_006811.4",-19.38,"SERINC3"
"NM_181805.3",-7.88,"PKIG"
"NM_001304783.1",-4.22,"TLDC2"
"NM_080628.3",-4.22,"TLDC2"
"NM_020433.5",-13.57,"JPH2"
"NM_001323578.2",4.24,"IFT52"
"NM_002466.4",-5.67,"MYBL2"
"NM_001083910.4",-10.45,"SIRPB1"
"NM_001329157.2",-15.48,"SIRPB1"
"NM_020157.4",-20.93,"OTOR"
"NM_080820.6",-0.55,"DTD1"
"NM_001318043.2",-0.55,"DTD1"
"NM_178491.4",-10.92,"R3HDML"
"NM_182970.4",-13.7,"RIMS4"
"NR_152601.1",-24.43,"HAR1B"
"NM_017798.4",-10.56,"YTHDF1"
"NM_001363718.1",-20.74,"NKAIN4"
"NR_046317.2",-6.44,"CHRNA4"
"NR_110634.1",-29.06,"LOC100130587"
"NR_072977.2",-12.76,"MKKS"
"NM_018848.3",-12.76,"MKKS"
"NM_001353423.2",1.14,"PPDPF"
"NM_024299.4",1.14,"PPDPF"
"NM_001256358.2",-18.13,"PTK6"
"NM_030815.3",-15.54,"PDRG1"
"NM_001011718.2",-15.65,"XKR7"
"NM_002657.3",-6.11,"PLAGL2"
"NR_034152.1",-14.53,"NOL4L-DT"
"NM_182584.4",-22.73,"C20orf203"
"NM_012325.3",-7.98,"MAPRE1"
"NM_006404.5",-16.26,"PROCR"
"NM_006690.4",7.87,"MMP24"
"NM_178468.6",-13.3,"FAM83C"
"NM_001330728.1",2.31,"SIRPA"
"NM_001040023.2",6.88,"SIRPA"
"NM_001145318.2",-14.85,"DSN1"
"NM_025224.4",-12.41,"ZBTB46"
"NR_048537.2",-35.31,"SLC9A8"
"NM_001256738.2",1.77,"GDAP1L1"
"NM_014588.6",-3.84,"VSX1"
"NM_199425.3",-3.84,"VSX1"
"NM_006097.5",5.72,"MYL9"
"NM_001199513.2",-3.11,"TGIF2"
"NM_021809.7",-14.38,"TGIF2"
"NM_001199515.2",-9.34,"TGIF2"
"NM_001199535.2",-9.34,"TGIF2-RAB5IF"
"NM_175077.3",-18.93,"SLA2"
"NM_000915.4",-1.4,"OXT"
"NM_000490.5",-41.01,"AVP"
"NR_038395.1",-3.42,"UBOX5-AS1"
"NM_199415.3",-33.88,"UBOX5"
"NM_023935.3",-7.22,"DDRGK1"
"NM_001324240.2",-24.3,"ITPA"
"NR_046853.2",-20.7,"HM13-AS1"
"NM_032609.3",-4.9,"COX4I2"
"NM_012112.5",-7.86,"TPX2"
"NM_033118.4",9.66,"MYLK2"
"NM_001317919.2",-35.12,"BCL2L1"
"NM_001317920.2",-32.32,"BCL2L1"
"NM_001276389.2",1.16,"KIZ"
"NR_109956.1",-11.43,"KIZ-AS1"
"NM_021220.4",-25.29,"OVOL2"
"NM_001310338.2",3.12,"MGME1"
"NR_109957.1",-24.35,"LAMP5-AS1"
"NM_012261.4",-11.28,"LAMP5"
"NM_178578.4",6.59,"PSMF1"
"NM_001323409.2",3.71,"PSMF1"
"NM_080489.5",-22.04,"SDCBP2"
"NR_037661.1",-22.04,"FKBP1A-SDCBP2"
"NM_015685.6",-22,"SDCBP2"
"NM_001199784.2",-22.04,"SDCBP2"
"NM_001134836.2",-16.02,"SIRPB2"
"NM_178460.3",-14.38,"SIRPD"
"NM_001042633.3",-18.96,"SNX21"
"NM_001242921.1",-13.42,"PLTP"
"NM_001242920.2",-28.63,"PLTP"
"NM_022095.4",-17.8,"ZNF335"
"NM_004994.3",-16.49,"MMP9"
"NR_147699.1",-34.48,"SLC12A5-AS1"
"NM_001199786.2",-30.49,"FKBP1A"
"NM_054014.4",-30.49,"FKBP1A"
"NM_001400277.1",-20.58,"SLC4A11"
"NM_001400279.1",-20.58,"SLC4A11"
"NM_032034.4",-20.58,"SLC4A11"
"NM_001174090.2",-30.74,"SLC4A11"
"NM_001363745.2",-30.74,"SLC4A11"
"NM_005225.3",-8.04,"E2F1"
"NM_183397.3",5.73,"PXMP4"
"NR_110623.1",-7.95,"ZNF341-AS1"
"NM_176812.5",-18.35,"CHMP4B"
"NM_182649.2",-19.05,"PCNA"
"NM_002592.2",-17.46,"PCNA"
"NM_003818.4",-7.64,"CDS2"
"NM_144773.4",-14.58,"PROKR2"
"NM_001282454.2",-7.02,"SNX5"
"NM_177990.4",-20.58,"PAK5"
"NM_001501.2",-7.17,"GNRH2"
"NM_001159495.2",-8.32,"BANF2"
"NM_001336.4",-24.72,"CTSZ"
"NM_003286.4",2.97,"TOP1"
"NR_109889.1",-12.47,"PLCG1-AS1"
"NM_170774.2",-42.27,"RASSF2"
"NR_037570.3",-11.95,"NFS1"
"NM_080748.3",-16.79,"ROMO1"
"NR_037188.2",-33.37,"CPNE1"
"NM_003915.6",-16.44,"CPNE1"
"NM_020689.4",-27.42,"SLC24A3"
"NR_024564.1",-26.3,"SLC24A3-AS1"
"NR_126051.2",-2.72,"LPIN3"
"NM_032221.5",-24.49,"CHD6"
"NM_003064.4",-13.05,"SLPI"
"NM_006103.4",1.05,"WFDC2"
"NM_001198986.2",-14.95,"EPPIN-WFDC6"
"NM_020398.4",-14.95,"EPPIN"
"NM_080614.2",-9.23,"WFDC3"
"NM_052951.3",-7.97,"DNTTIP1"
"NR_104037.2",-0.91,"UBE2C"
"NM_181801.4",-5.13,"UBE2C"
"NM_003279.3",-13.7,"TNNC2"
"NR_045796.2",-1.54,"CSE1L"
"NM_001319135.2",-20.47,"STAU1"
"NM_017454.4",-22.12,"STAU1"
"NR_024470.1",-28.8,"SLCO4A1-AS1"
"NM_002531.3",3.29,"NTSR1"
"NR_136405.2",-9.88,"MRGBP"
"NM_007346.4",3.6,"OGFR"
"NM_001301726.2",-23.34,"TCFL5"
"NM_033081.3",-22.68,"DIDO1"
"NM_001193369.2",-22.68,"DIDO1"
"NM_001193370.2",-22.68,"DIDO1"
"NM_080797.4",-22.68,"DIDO1"
"NM_022105.5",-22.68,"DIDO1"
"NM_080796.4",-22.68,"DIDO1"
"NM_015417.5",-27.22,"SPEF1"
"NR_109859.1",-5.47,"LINC01730"
"NM_001204446.2",-33.29,"AP5S1"
"NR_037921.2",-6.28,"MAVS"
"NM_001258331.2",-14.65,"EPB41L1"
"NM_001258330.1",4.26,"EPB41L1"
"NM_012156.2",1.02,"EPB41L1"
"NM_001323685.2",-28.52,"NRSN2"
"NM_177560.3",-16.97,"CSNK2A1"
"NM_033409.4",-23.18,"SLC52A3"
"NM_001370085.1",-11.02,"SLC52A3"
"NM_006420.3",-8.77,"ARFGEF2"
"NM_080821.3",3.01,"FAM210B"
"NM_198437.3",-13.8,"AURKA"
"NM_001033521.2",-11.94,"CSTF1"
"NM_001033522.2",-11.94,"CSTF1"
"NM_001283035.2",-14.22,"RTF2"
"NM_001164116.2",-19.33,"CASS4"
"NM_020356.4",1.77,"CASS4"
"NM_021035.3",-2.62,"ZNFX1"
"NM_032521.3",-18.14,"PARD6B"
"NM_181528.3",-0.06,"NAA20"
"NM_016100.5",-0.06,"NAA20"
"NM_181527.3",-8.7,"NAA20"
"NM_001278627.2",-0.3,"CRNKL1"
"NM_001278628.2",-0.3,"CRNKL1"
"NM_001242581.2",-5.53,"RIN2"
"NM_001134337.3",-22.64,"RNF24"
"NM_001385710.1",-0.45,"SCAND1"
"NM_016558.4",-30.82,"SCAND1"
"NM_001172132.3",-5.84,"HCK"
"NM_001348187.2",-30.44,"DDX27"
"NR_169200.1",0.21,"MTG2"
"NR_136336.2",-9.45,"CDC25B"
"NM_021873.4",4.66,"CDC25B"
"NM_001287524.2",4.66,"CDC25B"
"NM_080751.3",-15.92,"TMC2"
"NM_001898.3",-26.98,"CST1"
"NM_001899.3",-28.91,"CST4"
"NM_001385034.1",-19.32,"ZNF217"
"NM_024960.6",-13.56,"PANK2"
"NM_153638.4",-26.84,"PANK2"
"NR_136715.2",-26.84,"PANK2"
"NM_153640.4",-0.85,"PANK2"
"NM_001276380.2",-28.23,"ESF1"
"NM_001317036.1",-19.69,"DPM1"
"NM_002237.4",-18.48,"KCNG1"
"NM_172005.2",-17.75,"WFDC13"
"NM_178455.3",-4.64,"SPINT4"
"NM_001348148.2",-3.21,"NCOA5"
"NM_015474.4",-12.49,"SAMHD1"
"NM_001363729.2",-12.49,"SAMHD1"
"NM_001363733.2",-12.49,"SAMHD1"
"NM_012384.5",-29.6,"GMEB2"
"NM_001276310.2",-3.39,"STMN3"
"NR_075070.2",-3.39,"STMN3"
"NM_003823.4",-0.27,"TNFRSF6B"
"NR_051958.3",-26.62,"ARFRP1"
"NM_001083113.2",-14.2,"ZGPAT"
"NM_032527.5",0.55,"ZGPAT"
"NM_020062.4",6.36,"SLC2A4RG"
"NM_001184699.2",-16.37,"CPXM1"
"NM_001256538.2",-19.84,"C20orf141"
"NM_001271168.2",-18.39,"PCED1A"
"NM_022575.4",0.58,"VPS16"
"NM_001387337.1",-8.09,"MANBAL"
"NM_001387335.1",-8.09,"MANBAL"
"NM_001376533.1",-20.92,"MANBAL"
"NM_198799.4",-7.43,"BCAS4"
"NM_001197140.2",-22.23,"DBNDD2"
"NM_018478.3",-11.87,"DBNDD2"
"NM_001048224.3",-2.59,"DBNDD2"
"NM_001048226.4",-2.59,"DBNDD2"
"NM_001197139.2",-27.75,"DBNDD2"
"NM_001348090.2",-17.1,"C20orf204"
"NM_001387010.1",-17.1,"C20orf204"
"NM_001301188.1",-7.29,"TRIB3"
"NM_001301193.1",-7.29,"TRIB3"
"NM_021158.5",-7.29,"TRIB3"
"NM_001301201.1",-7.27,"TRIB3"
"NM_080823.4",-3.31,"SRMS"
"NM_001320479.1",-26.02,"DUSP15"
"NM_177991.3",-26.02,"DUSP15"
"NM_001320478.1",-26.02,"DUSP15"
"NM_080611.5",-26.02,"DUSP15"
"NM_001384324.1",-25.08,"ZHX3"
"NM_001384317.1",-25.08,"ZHX3"
"NM_014902.6",0.32,"DLGAP4"
"NM_001388265.1",-21.56,"DLGAP4"
"NM_001388274.1",-21.56,"DLGAP4"
"NM_001388275.1",-21.56,"DLGAP4"
"NM_001388191.1",-24.55,"LZTS3"
"NM_001388193.1",-18.8,"LZTS3"
"NR_170936.1",-11.27,"PTPRA"
"NM_002836.4",-11.27,"PTPRA"
"NM_001136566.3",-30.52,"RAD21L1"
"NM_001384358.1",-14.73,"RAD21L1"
"NM_001032999.3",-14.22,"CBFA2T2"
"NM_005093.4",-9.08,"CBFA2T2"
"NM_016592.5",8.23,"GNAS"
"NM_001309861.2",-8.18,"GNAS"
"NR_132273.1",-11.06,"GNAS"
"NM_001309840.2",-11.98,"GNAS"
"NM_080426.4",-2.5,"GNAS"
"NM_001077488.5",-2.5,"GNAS"
"NM_001309842.2",-2.5,"GNAS"
"NM_199203.3",-22.04,"PEDS1-UBE2V1"
"NR_125739.1",-18.73,"CEBPB-AS1"
"NM_002827.4",3.47,"PTPN1"
"NR_109950.1",-18.83,"LINC01271"
"NM_198291.3",4.99,"SRC"
"NM_001317012.2",-6.97,"GZF1"
"NM_001317019.1",-16.78,"GZF1"
"NR_104266.2",-6.24,"NAPB"
"NM_138283.1",-5.84,"CSTL1"
"NR_170938.1",-5.84,"CSTL1"
"NM_001377142.1",-10.84,"PLCB4"
"NM_080721.3",-13.37,"OCSTAMP"
"NM_001193342.2",-28.54,"SLC13A3"
"NM_001193340.2",-28.54,"SLC13A3"
"NM_080615.1",-6.12,"GCNT7"
"NM_007232.3",-30.92,"HRH3"
"NM_198398.2",-4.67,"ERGIC3"
"NM_022442.6",-14.1,"UBE2V1"
"NM_001134771.2",-9.03,"SLC12A5"
"NM_020708.5",-15.42,"SLC12A5"
"NM_004587.3",2.15,"RRBP1"
"NM_170693.3",-1.92,"SGK2"
"NM_001199264.2",2.02,"SGK2"
"NM_001392072.1",-3.17,"KAT14"
"NM_001384192.3",-4.84,"KAT14"
"NM_001392070.1",-3.23,"KAT14"
"NR_028402.3",-9.68,"KAT14"
"NM_003245.4",-12.64,"TGM3"
"NM_198994.3",5.86,"TGM6"
"NM_198216.2",-8.71,"SNRPB"
"NM_020336.4",6.97,"RALGAPB"
"NM_024855.4",10.9,"ACTR5"
"NM_172131.2",-15.68,"WFDC10B"
"NM_003185.4",-22.9,"TAF4"
"NM_181510.3",-33.42,"WFDC8"
"NM_130896.3",-33.42,"WFDC8"
"NM_001128915.2",-3.75,"CYP24A1"
"NM_001366297.2",-10.85,"BCAS1"
"NM_012469.4",-15.89,"PRPF6"
"NM_001317931.1",-17.57,"SPAG4"
"NM_001353816.2",-16.09,"ZNF334"
"NM_000178.4",-3.25,"GSS"
"NM_001322495.1",-3.25,"GSS"
"NM_001322494.1",-3.25,"GSS"
"NM_001269043.2",-21.2,"CTCFL"
"NM_001386995.1",0.22,"CTCFL"
"NM_001386997.1",-21.2,"CTCFL"
"NM_001269042.2",-21.2,"CTCFL"
"NM_001269054.2",-11.42,"CTCFL"
"NM_001269048.3",0.22,"CTCFL"
"NM_001269055.3",-11.42,"CTCFL"
"NM_001269045.2",-21.2,"CTCFL"
"NM_001269052.3",0.22,"CTCFL"
"NM_001386996.1",0.22,"CTCFL"
"NM_001269051.2",-21.2,"CTCFL"
"NM_002591.4",-19.72,"PCK1"
"NR_136660.2",-4.61,"ZBP1"
"NM_001323966.2",-20.89,"ZBP1"
"NM_001363741.2",-1.96,"ZMYND8"
"NM_001281781.3",-1.96,"ZMYND8"
"NM_001363714.1",-1.96,"ZMYND8"
"NM_001394024.1",-20.04,"PTPRT"
"NM_001394026.1",-20.04,"PTPRT"
"NR_026958.1",-9.95,"LINC00494"
"NR_109939.1",-27.44,"DLGAP4-AS1"
"NR_147212.1",-18.96,"LINC00237"
"NR_033263.1",-22.9,"CRMA"
"NR_147703.1",-3.94,"EPB41L1-AS1"
"NM_178456.3",-16.75,"C20orf85"
"NR_136327.2",-22.03,"CD40"
"NM_030592.4",-26.21,"MATN4"
"NM_003833.5",-4.02,"MATN4"
"NR_034104.1",-12.26,"LINC01260"
"NM_001323370.2",7.9,"CCN5"
"NM_001323369.2",9.89,"CCN5"
"NM_025227.3",-8.77,"BPIFB2"
"NM_174897.2",-17.09,"BPIFB6"
"NM_182519.3",-19.15,"BPIFB4"
"NM_080574.4",-6.6,"BPIFA2"
"NM_178466.5",-20.94,"BPIFA3"
"NM_130852.3",-9.59,"BPIFA1"
"NM_033197.3",-2.94,"BPIFB1"
"NM_001278168.2",-26.68,"CDK5RAP1"
"NM_006892.4",-0.26,"DNMT3B"
"NM_002862.4",-1.69,"PYGB"
"NM_015600.5",-11.43,"ABHD12"
"NM_001385218.1",-18.36,"ASIP"
"NM_001672.3",-9.48,"ASIP"
"NM_001362750.2",-14.53,"AHCY"
"NM_001161766.2",-14.53,"AHCY"
"NM_001322085.2",-14.53,"AHCY"
"NM_032514.4",-15.46,"MAP1LC3A"
"NM_001319157.2",-8.92,"DYNLRB1"
"NM_153675.3",-20.74,"FOXA2"
"NR_109883.1",-17.31,"LNCNEF"
"NR_146527.1",-21.19,"LINC01747"
"NR_146528.1",-20.87,"LINC01747"
"NR_104209.2",-5.09,"POLR3F"
"NM_006606.3",-16.58,"RBBP9"
"NM_032986.5",-0.21,"SEC23B"
"NM_001172745.3",-1.32,"SEC23B"
"NR_109955.1",-30.36,"DTD1-AS1"
"NM_001323960.2",-17.01,"RBCK1"
"NR_136659.2",-17.01,"RBCK1"
"NR_037882.1",2.66,"RTEL1-TNFRSF6B"
"NM_032957.5",-35.93,"RTEL1"
"NM_001283010.1",-12.32,"RTEL1"
"NM_003610.4",-2.9,"RAE1"
"NM_001015885.2",-1.32,"RAE1"
"NM_001184977.2",-17.83,"UQCC1"
"NM_001037500.2",-12.8,"DEFB124"
"NR_024358.1",-8.4,"LINC00028"
"NM_178580.3",1.9,"HM13"
"NM_178582.3",1.9,"HM13"
"NM_001363731.2",-11.07,"TM9SF4"
"NM_004798.4",6.44,"KIF3B"
"NM_015338.6",-10.32,"ASXL1"
"NM_001164603.1",-10.32,"ASXL1"
"NM_080616.6",-26.8,"NOL4L"
"NR_110619.1",-8.52,"LOC101929698"
"NM_033405.3",-22.57,"HELZ2"
"NM_003404.5",-6.41,"YWHAB"
"NR_134987.2",-16.25,"PABPC1L"
"NM_006809.5",-9.5,"TOMM34"
"NM_001322799.2",-18.84,"KCNS1"
"NM_080869.2",0.83,"WFDC12"
"NM_002638.4",-8.1,"PI3"
"NM_003007.5",-2.4,"SEMG1"
"NM_003008.3",-2.4,"SEMG2"
"NR_038341.1",-32.63,"STK4-DT"
"NM_001352385.2",-5.63,"STK4"
"NR_073153.1",-1.42,"DEFB119"
"NR_109878.1",-7.6,"LINC01726"
"NM_001257096.2",-0.9,"PAX1"
"NM_001819.3",-5.96,"CHGB"
"NM_001281467.2",-21.3,"TRMT6"
"NM_001281520.2",-3.92,"MCM8"
"NR_110101.1",-17.19,"MCM8-AS1"
"NR_136617.2",-10.93,"CRLS1"
"NM_001323562.2",-10.93,"CRLS1"
"NM_001323564.2",-10.93,"CRLS1"
"NM_001323561.2",-0.47,"CRLS1"
"NM_152611.5",-13.26,"LRRN4"
"NM_139321.3",2.83,"ATRN"
