"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length"
"UPF3AP2",2130,NA,NA,"pseudogene",NA
"USP32P3",22557,1,12,"transcribed_pseudogene","183.5"
"SRP68P3",904,NA,NA,"pseudogene",NA
"FAM106B",1482,1,1,"lncRNA","1485"
"NOS2P3",10421,1,5,"transcribed_pseudogene","208"
"LGALS9B",249715,1,12,"protein_coding","96"
"TNPO1P3",2952,NA,NA,"pseudogene",NA
"YWHAEP3",120,NA,NA,"pseudogene",NA
"KRT16P5",583,NA,NA,"pseudogene",NA
"LOC124907934",5991,2,4,"lncRNA","349"
"KRT16P3",2985,1,7,"transcribed_pseudogene","161"
"KRT17P6",4042,NA,NA,"pseudogene",NA
"KRT17P7",3155,NA,NA,"pseudogene",NA
"LOC100996294",14048,1,7,"lncRNA","304"
"TBC1D3P3",7248,NA,NA,"pseudogene",NA
"LOC100132977",570,NA,NA,"pseudogene",NA
"COTL1P2",2272,NA,NA,"pseudogene",NA
"LOC105371580",5600,4,12,"lncRNA","310"
"CDRT15L2",1187,1,2,"protein_coding","524"
"ZSWIM5P2",2901,NA,NA,"pseudogene",NA
"MEIS3P2",1965,NA,NA,"pseudogene",NA
"LOC401875",631,NA,NA,"pseudogene",NA
"LINC02088",20277,1,4,"lncRNA","139"
"LOC100287072",107461,1,14,"transcribed_pseudogene","110"
"LOC729334",8718,NA,NA,"pseudogene",NA
"LOC105371583",16261,1,3,"lncRNA","187"
"RNFT1P3",12048,NA,NA,"pseudogene",NA
"HNRNPA1P19",431,NA,NA,"pseudogene",NA
"OLA1P2",1511,NA,NA,"pseudogene",NA
"SCDP1",5240,NA,NA,"pseudogene",NA
"ABHD17AP6",3792,NA,NA,"pseudogene",NA
"CCDC144NL",32766,1,4,"transcribed_pseudogene","321.5"
"CCDC144NL-AS1",61513,3,7,"lncRNA","258"
"RNU6-1178P",106,NA,NA,"pseudogene",NA
"RNASEH1P1",822,NA,NA,"pseudogene",NA
"LOC124900389",62564,2,18,"protein_coding","3485"
"LOC339260",43795,3,3,"lncRNA","160"
"SPECC1P2",1722,NA,NA,"pseudogene",NA
"USP22",43744,2,14,"protein_coding",NA
"LINC01563",15052,1,3,"lncRNA","346"
"DHRS7B",71552,5,18,"protein_coding",NA
"TMEM11",16223,1,3,"protein_coding","292"
"TMEM11-DT",6409,2,3,"lncRNA",NA
"RN7SL426P",294,NA,NA,"pseudogene",NA
"NATD1",14541,1,3,"protein_coding","252"
"EIF1P5",533,NA,NA,"pseudogene",NA
"MAP2K3",30579,6,18,"protein_coding","117"
"KCNJ12",43512,3,5,"protein_coding","557"
"PDLIM1P2",604,NA,NA,"pseudogene",NA
"RPL21P120",843,NA,NA,"pseudogene",NA
"LOC105371589",5991,3,6,"lncRNA","64.5"
"LINC02693",23368,1,2,"lncRNA","3956"
"LOC124903953",8109,1,3,"lncRNA","510"
"LOC100533653",1532,NA,NA,"pseudogene",NA
"LOC101930665",31297,3,10,"lncRNA","178"
"KCNJ18",12089,2,4,"protein_coding","192"
"LOC100996792",10723,NA,NA,"pseudogene",NA
"LOC124907960",106,1,1,"snRNA","107"
"LOC124907961",106,1,1,"snRNA","107"
"LOC124907936",14088,NA,NA,"pseudogene",NA
"LOC124907940",511,NA,NA,"pseudogene",NA
"KCNJ17",1298,1,1,"protein_coding","1299"
"LOC124907937",5994,2,6,"lncRNA","350"
"NCOR1P2",31317,NA,NA,"pseudogene",NA
"UBBP4",110005,2,5,"transcribed_pseudogene",NA
"FTLP13",425,NA,NA,"pseudogene",NA
"LINC02002",32326,3,10,"lncRNA","175"
"LOC105371597",30877,2,4,"lncRNA","193.5"
"LOC100421165",1532,NA,NA,"pseudogene",NA
"FAM27E5",1129,1,2,"lncRNA","304.5"
"LOC124907959",1095,1,2,"lncRNA","307.5"
"LOC124907958",1180,1,2,"lncRNA","351"
"LOC124907957",1155,1,2,"lncRNA","332.5"
"FLJ36000",9020,1,2,"lncRNA","1899"
"MTND6P35",309,NA,NA,"pseudogene",NA
"MTCYBP13",1092,NA,NA,"pseudogene",NA
"MTRNR2L1",1248,NA,NA,"pseudogene",NA
"MTND1P15",960,NA,NA,"pseudogene",NA
"MTND2P13",1025,NA,NA,"pseudogene",NA
"MTCO1P13",1540,NA,NA,"pseudogene",NA
"NMTRS-TGA3-1",68,NA,NA,"pseudogene",NA
"MTCO2P13",679,NA,NA,"pseudogene",NA
"MTATP6P3",675,NA,NA,"pseudogene",NA
"MTCO3P13",780,NA,NA,"pseudogene",NA
"MTND4LP8",296,NA,NA,"pseudogene",NA
"MTND6P34",265,NA,NA,"pseudogene",NA
"LOC100419890",604,NA,NA,"pseudogene",NA
"LOC100533640",1065,NA,NA,"pseudogene",NA
"WEE1P2",1517,NA,NA,"pseudogene",NA
"LOC100422478",590,NA,NA,"pseudogene",NA
"PDLIM1P3",606,NA,NA,"pseudogene",NA
"GTF2IP6",23707,NA,NA,"pseudogene",NA
"VN1R71P",947,NA,NA,"pseudogene",NA
"LOC105371703",16850,1,4,"lncRNA","144.5"
"TUFMP1",1631,NA,NA,"pseudogene",NA
"LOC105371704",1710,2,5,"lncRNA","203"
"RPL34P31",445,NA,NA,"pseudogene",NA
"RPS16P8",532,NA,NA,"pseudogene",NA
"MIR4522",86,2,2,"miRNA","87"
"WSB1",21827,1,11,"protein_coding","169"
"LOC124903957",20177,1,3,"lncRNA","182"
"LOC124903958",3533,1,2,"lncRNA","775"
"SYPL1P2",859,NA,NA,"pseudogene",NA
"LOC105371705",1262,1,2,"lncRNA","107"
"TBC1D3P5",13618,1,13,"transcribed_pseudogene","100"
"KSR1",169985,14,38,"protein_coding","125.5"
"MSANTD3P1",1155,NA,NA,"pseudogene",NA
"LOC124903960",12288,1,2,"lncRNA","2188"
"ITM2BP1",678,NA,NA,"pseudogene",NA
"LGALS9",18368,2,13,"protein_coding","101.5"
"NOS2P1",13211,NA,NA,"pseudogene",NA
"LOC100420408",1109,NA,NA,"pseudogene",NA
"CPDP1",282,NA,NA,"pseudogene",NA
"LGALS9DP",9240,NA,NA,"pseudogene",NA
"NOS2",43756,1,27,"protein_coding","145"
"LYRM9",15003,3,10,"protein_coding","118.5"
"LINC01992",62781,1,5,"lncRNA","157"
"LOC124900402",137,NA,NA,"pseudogene",NA
"LOC124900393",134,1,1,"snoRNA","135"
"LOC105371709",7580,1,3,"lncRNA","179"
"NLK",162472,3,14,"protein_coding","107"
"LOC102724517",5588,1,2,"lncRNA","2252"
"RPS29P22",167,NA,NA,"pseudogene",NA
"LOC105371710",23305,3,6,"lncRNA","94"
"PYY2",1497,1,2,"transcribed_pseudogene","535.5"
"LOC105371712",4452,1,2,"lncRNA","1347"
"PPY2P",845,1,2,"transcribed_pseudogene","328.5"
"LOC101926984",8836,1,1,"lncRNA","8837"
"KRT18P55",31395,1,3,"transcribed_pseudogene","407"
"TMEM97",9485,1,3,"protein_coding","166"
"IFT20",7146,1,9,"protein_coding","131"
"TNFAIP1",11251,1,8,"protein_coding",NA
"POLDIP2",10892,1,12,"protein_coding","97"
"LOC124903963",1268,1,2,"lncRNA","283"
"TMEM199",6038,1,6,"protein_coding","101.5"
"MIR4723",80,3,3,"miRNA","81"
"SEBOX",1693,1,3,"protein_coding","161"
"VTN",3023,1,8,"protein_coding","162.5"
"SARM1",32356,1,9,"protein_coding","213"
"SLC46A1",11571,1,5,"protein_coding",NA
"H3P41",578,NA,NA,"pseudogene",NA
"LOC101060112",2567,NA,NA,"pseudogene",NA
"RPS7P1",665,NA,NA,"pseudogene",NA
"SLC13A2",24137,2,17,"protein_coding",NA
"FOXN1",32155,5,17,"protein_coding","180"
"UNC119",5921,2,8,"protein_coding","173"
"PIGS",18139,1,12,"protein_coding","127.5"
"ALDOC",3775,1,11,"protein_coding","161"
"SPAG5",21451,1,24,"protein_coding","117"
"SPAG5-AS1",18343,1,3,"lncRNA","158"
"RSKR",6223,1,12,"protein_coding","89.5"
"BLTP2",30719,4,47,"protein_coding","136"
"SDF2",13888,2,6,"protein_coding","197"
"RPS12P28",372,NA,NA,"pseudogene",NA
"SUPT6H",40494,5,48,"protein_coding",NA
"PROCA1",8716,3,11,"protein_coding","310"
"RAB34",4237,8,23,"protein_coding","91"
"RPL23A",4372,1,5,"protein_coding","177"
"SNORD42B",66,1,1,"snoRNA","67"
"SNORD4A",71,1,1,"snoRNA","72"
"SNORD42A",60,1,1,"snoRNA","61"
"SNORD4B",73,1,1,"snoRNA","74"
"TLCD1",2584,4,7,"protein_coding","130"
"NEK8",14645,1,15,"protein_coding","159"
"TRAF4",6942,3,10,"protein_coding",NA
"FAM222B",86795,4,11,"protein_coding","122"
"LOC124903965",12715,1,3,"lncRNA","256"
"RPL31P58",366,NA,NA,"pseudogene",NA
"ERAL1",6045,1,12,"protein_coding","97"
"MIR451A",71,2,2,"miRNA","72"
"MIR451B",67,2,2,"miRNA","68"
"MIR144",85,3,3,"miRNA","86"
"MIR4732",75,3,3,"miRNA","76"
"FLOT2",18388,4,14,"protein_coding","124"
"DHRS13",5297,1,5,"protein_coding","262"
"PHF12",46246,2,17,"protein_coding","159"
"LOC101927018",18476,1,2,"lncRNA","341.5"
"LOC105371716",64876,2,6,"lncRNA","1255"
"SEZ6",51513,2,19,"protein_coding","186"
"NDUFS5P7",493,NA,NA,"pseudogene",NA
"PIPOX",14075,2,9,"protein_coding","171"
"MYO18A",109251,3,47,"protein_coding","128"
"LOC124903967",24866,2,5,"lncRNA","1747"
"LOC100421028",715,NA,NA,"pseudogene",NA
"TWF1P1",2965,NA,NA,"pseudogene",NA
"CRYBA1",7635,1,6,"protein_coding","130.5"
"NUFIP2",38275,2,5,"protein_coding","1045.5"
"RPL35AP35",432,NA,NA,"pseudogene",NA
"RNU4-34P",123,NA,NA,"pseudogene",NA
"TAOK1",161691,2,21,"protein_coding","132"
"MIR4523",68,2,2,"miRNA","69"
"LOC124903968",172,NA,NA,"pseudogene",NA
"RNU6-711P",105,NA,NA,"pseudogene",NA
"RNU6-1034P",100,NA,NA,"pseudogene",NA
"LOC124904148",154,NA,NA,"pseudogene",NA
"ABHD15",6488,1,2,"protein_coding","1746"
"TP53I13",15212,11,20,"protein_coding","165.5"
"GIT1",16175,2,23,"protein_coding","109"
"ANKRD13B",21652,9,28,"protein_coding",NA
"CORO6",8150,6,22,"protein_coding","130"
"SSH2",304743,11,28,"protein_coding","104"
"RNU6-920P",91,NA,NA,"pseudogene",NA
"RPL21P123",445,NA,NA,"pseudogene",NA
"LOC100421100",974,NA,NA,"pseudogene",NA
"LOC124900394",125,NA,NA,"pseudogene",NA
"RPL9P30",685,NA,NA,"pseudogene",NA
"LOC124904117",103,1,1,"snoRNA","104"
"EFCAB5",179781,9,33,"protein_coding","116"
"RNY4P13",93,NA,NA,"pseudogene",NA
"STX18P1",1231,NA,NA,"pseudogene",NA
"NSRP1",70161,5,13,"protein_coding",NA
"MIR423",93,3,3,"miRNA","94"
"MIR3184",74,2,2,"miRNA","75"
"SLC6A4",41359,1,15,"protein_coding","132"
"LOC105371720",15457,4,7,"lncRNA","481"
"BLMH",43741,1,12,"protein_coding","128"
"RNU6-1267P",106,NA,NA,"pseudogene",NA
"LOC105371721",3383,1,3,"lncRNA","51"
"TMIGD1",17760,1,8,"protein_coding",NA
"RNU6-990P",103,NA,NA,"pseudogene",NA
"CPD",91057,2,23,"protein_coding","166.5"
"GOSR1",50192,6,17,"protein_coding",NA
"ALOX12P1",12157,NA,NA,"pseudogene",NA
"LOC100420311",2578,NA,NA,"pseudogene",NA
"TBC1D29P",3928,1,5,"transcribed_pseudogene","100"
"KRT17P3",4055,NA,NA,"pseudogene",NA
"LOC101927093",3033,1,3,"lncRNA","307"
"SMURF2P1-LRRC37BP1",61014,1,9,"transcribed_pseudogene","133"
"SMURF2P1",15385,NA,NA,"pseudogene",NA
"LOC124907941",10299,NA,NA,"pseudogene",NA
"LOC100420850",7784,NA,NA,"pseudogene",NA
"LRRC37BP1",5709,NA,NA,"pseudogene",NA
"LOC105371723",17566,1,3,"lncRNA","319"
"RN7SL316P",271,NA,NA,"pseudogene",NA
"SUZ12P1",83213,3,15,"transcribed_pseudogene","86"
"CRLF3",42739,1,8,"protein_coding","170"
"RPS17P3",483,NA,NA,"pseudogene",NA
"ATAD5",63903,6,29,"protein_coding",NA
"RNU6-298P",95,NA,NA,"pseudogene",NA
"TEFM",23749,3,7,"protein_coding","307"
"ADAP2",37373,1,14,"protein_coding","122"
"RNF135",41013,3,8,"protein_coding","153.5"
"RN7SL138P",286,NA,NA,"pseudogene",NA
"DPRXP4",669,1,1,"transcribed_pseudogene","670"
"LOC107984974",38247,2,8,"transcribed_pseudogene","133"
"LOC646030",24361,1,7,"transcribed_pseudogene","72"
"LOC105371722",4332,2,6,"lncRNA","204"
"MIR4733",75,3,3,"miRNA","76"
"NF1",282378,3,61,"protein_coding","135"
"LOC101927057",7969,1,2,"lncRNA","3579.5"
"OMG",2592,1,2,"protein_coding","887.5"
"EVI2B",10276,1,2,"protein_coding","968.5"
"EVI2A",5210,1,3,"protein_coding","1370"
"AK4P1",2385,NA,NA,"pseudogene",NA
"RAB11FIP4",146938,2,17,"protein_coding","139.5"
"RN7SL79P",289,NA,NA,"pseudogene",NA
"RN7SL45P",288,NA,NA,"pseudogene",NA
"MIR4724",88,3,3,"miRNA","89"
"TRT-CGT4-1",71,1,1,"tRNA",NA
"LOC128966683",3166,1,3,"protein_coding",NA
"MIR193A",87,3,3,"miRNA","88"
"RNU6ATAC7P",121,NA,NA,"pseudogene",NA
"MIR4725",89,3,3,"miRNA","90"
"MIR365B",110,3,3,"miRNA","111"
"LOC124903975",1197,1,2,"lncRNA","110.5"
"GPR160P2",1118,NA,NA,"pseudogene",NA
"COPRS",7375,2,5,"protein_coding","212"
"UTP6",40812,3,21,"protein_coding",NA
"SUZ12",64034,4,19,"protein_coding",NA
"RNA5SP437",128,NA,NA,"pseudogene",NA
"LOC124903972",6063,2,5,"protein_coding","218"
"LRRC37B",46109,2,16,"protein_coding","105"
"SH3GL1P1",2496,1,1,"transcribed_pseudogene","2497"
"LOC124903973",17351,1,3,"lncRNA","476"
"LOC102724625",3775,1,3,"lncRNA","231"
"WDR45BP1",2504,NA,NA,"pseudogene",NA
"LOC105371730",1885,1,2,"lncRNA","787.5"
"RHOT1",83231,12,34,"protein_coding","109"
"ARGFXP2",1214,1,1,"transcribed_pseudogene","1215"
"UBL5P2",409,NA,NA,"pseudogene",NA
"LOC124903979",9889,1,2,"lncRNA","430"
"LOC105371731",7417,1,4,"lncRNA","187"
"RHBDL3",58830,9,19,"protein_coding","149"
"C17orf75",21606,4,14,"protein_coding","123"
"OOSP1P2",350,NA,NA,"pseudogene",NA
"MIR632",93,2,2,"miRNA","94"
"ZNF207",31732,1,12,"protein_coding","148.5"
"NUDT15P2",7344,NA,NA,"pseudogene",NA
"PSMD11",38804,1,15,"protein_coding","102"
"CDK5R1",4260,1,2,"protein_coding","1974"
"MYO1D",384914,4,28,"protein_coding","146"
"LOC105371734",13722,1,2,"lncRNA","591.5"
"LOC124903981",23388,3,8,"lncRNA","179"
"MYO1D-DT",29722,3,6,"lncRNA",NA
"H2BN1",11149,1,1,"protein_coding","285"
"TMEM98",16166,1,9,"protein_coding","85"
"SPACA3",6036,2,7,"protein_coding","162.5"
"ASIC2",1143991,2,11,"protein_coding","139.5"
"LOC105371737",40227,2,5,"lncRNA","86"
"AA06",3970,1,3,"transcribed_pseudogene","156"
"LOC112268206",24313,1,3,"lncRNA","79"
"LOC147004",22997,2,5,"lncRNA","319"
"LOC107985038",52114,1,2,"lncRNA","892.5"
"LOC107987247",51122,2,6,"lncRNA","110"
"TLK2P1",3346,NA,NA,"pseudogene",NA
"LOC107985035",10895,1,8,"lncRNA","242"
"LOC107985036",22588,1,10,"lncRNA","109"
"RNA5SP438",111,NA,NA,"pseudogene",NA
"LOC105371735",5198,1,3,"lncRNA","475"
"LINC01989",14271,1,6,"lncRNA","174"
"CCL2",1918,1,3,"protein_coding","141"
"CCL7",2021,1,3,"protein_coding","146"
"CCL11",2593,1,3,"protein_coding","143"
"CCL8",1967,1,3,"protein_coding","143"
"CCL13",2130,1,3,"protein_coding","123"
"CCL1",2886,1,3,"protein_coding","148"
"LOC105371738",3889,1,4,"lncRNA","90"
"LOC105371739",2474,1,3,"lncRNA","239"
"TMEM132E-DT",5246,1,2,"lncRNA","1998.5"
"TMEM132E",59725,1,9,"protein_coding","206"
"LOC105371740",1585,1,2,"lncRNA","400"
"LOC105371742",163984,3,12,"lncRNA","124"
"CCT6B",33617,1,14,"protein_coding","111"
"ZNF830",2237,1,1,"protein_coding","2238"
"LIG3",29291,9,31,"protein_coding","143.5"
"OSTCP7",780,NA,NA,"pseudogene",NA
"RFFL",83234,2,8,"protein_coding","188"
"RAD51L3-RFFL",112408,1,6,"lncRNA","165"
"LOC124904123",106,1,1,"snoRNA","107"
"RPL37P22",255,NA,NA,"pseudogene",NA
"RAD51D",27639,2,8,"protein_coding","96"
"FNDC8",9116,1,4,"protein_coding","332"
"NLE1",13572,3,16,"protein_coding","136"
"UNC45B",41554,3,23,"protein_coding","142"
"LOC100130114",1129,NA,NA,"pseudogene",NA
"SLC35G3",1873,1,1,"protein_coding","1874"
"LOC105371932",4108,1,4,"protein_coding","249"
"SLFN5",30583,1,5,"protein_coding","721"
"LOC101060119",381,NA,NA,"pseudogene",NA
"SLFN11",23322,1,11,"protein_coding","724"
"LOC105371933",1758,1,2,"lncRNA","537.5"
"UFM1P2",2510,NA,NA,"pseudogene",NA
"SLFN12",29900,7,14,"protein_coding","659.5"
"LOC729839",1108,NA,NA,"pseudogene",NA
"SLFN13",14745,6,17,"protein_coding",NA
"LOC100420061",1458,NA,NA,"pseudogene",NA
"SLFN12L",73393,1,6,"protein_coding","691"
"E2F3P1",4348,NA,NA,"pseudogene",NA
"TAF5LP1",1141,NA,NA,"pseudogene",NA
"LOC112268197",5358,NA,NA,"pseudogene",NA
"SLFN14",16835,2,8,"protein_coding",NA
"LOC107985033",2344,1,3,"lncRNA","695.5"
"RPL39P32",406,NA,NA,"pseudogene",NA
"SNHG30",6207,1,2,"lncRNA","412.5"
"SNORD7",96,1,1,"snoRNA","97"
"PEX12",3778,1,3,"protein_coding","676"
"AP2B1",139133,7,31,"protein_coding",NA
"LOC100420062",597,NA,NA,"pseudogene",NA
"RPL17P42",519,NA,NA,"pseudogene",NA
"RASL10B",11882,3,10,"protein_coding",NA
"GAS2L2",8728,1,6,"protein_coding","247.5"
"MMP28",39369,9,23,"protein_coding","206.5"
"C17orf50",4197,1,3,"protein_coding","319"
"TAF15",37757,1,17,"protein_coding","93"
"HEATR9",13934,5,24,"protein_coding","93"
"LOC107985049",2521,NA,NA,"pseudogene",NA
"LOC105371745",16833,1,6,"lncRNA","113"
"CCL5",8869,1,4,"protein_coding","131"
"LRRC37A8P",6803,1,1,"transcribed_pseudogene","6804"
"LRRC37A9P",1300,NA,NA,"pseudogene",NA
"LOC100133244",1011,NA,NA,"pseudogene",NA
"LOC124903988",966,NA,NA,"pseudogene",NA
"RDM1",12693,5,11,"protein_coding","142"
"LYZL6",9195,1,6,"protein_coding","159"
"CCL16",7121,3,7,"protein_coding","153"
"CCL14",3441,1,4,"protein_coding","159"
"CCL15-CCL14",18381,1,6,"lncRNA","134"
"CCL15",3971,1,2,"protein_coding","124.5"
"CCL23",4914,1,5,"protein_coding","133"
"LOC105371746",3004,1,3,"lncRNA","90"
"CCL18",7759,1,3,"protein_coding","138"
"CCL3",1887,3,6,"protein_coding","311"
"LOC124907921",3958,1,2,"lncRNA","1868.5"
"CCL4",1787,1,3,"protein_coding","155"
"RN7SL301P",297,NA,NA,"pseudogene",NA
"LOC101927369",32776,2,7,"lncRNA","119"
"LOC100419980",605,NA,NA,"pseudogene",NA
"TBC1D3B",10933,2,16,"protein_coding","97.5"
"LOC128966682",833,1,3,"lncRNA",NA
"LOC128966684",6790,1,3,"protein_coding",NA
"CCL3L3",1889,1,3,"protein_coding","161"
"CCL4L2",1810,1,10,"protein_coding","266"
"LOC105371747",12520,1,3,"lncRNA","108"
"TBC1D3I",10930,1,15,"protein_coding","95"
"LOC102724956",816,3,4,"lncRNA","194"
"LOC101060212",45917,2,13,"protein_coding","118.5"
"TBC1D3G",14757,2,17,"protein_coding",NA
"LOC102723414",12510,1,3,"lncRNA","108"
"TBC1D3H",10908,2,16,"protein_coding","97.5"
"LOC124905373",6802,1,3,"protein_coding","657"
"CCL3P1",1062,NA,NA,"pseudogene",NA
"LOC124905374",6803,1,3,"protein_coding","657"
"CCL3L1",1889,1,4,"protein_coding",NA
"CCL4L1",1970,1,3,"protein_coding","353.5"
"LOC124900635",12524,1,3,"lncRNA","108"
"TBC1D3F",10904,1,14,"protein_coding",NA
"LOC124900636",833,1,3,"lncRNA","202.5"
"LOC105371749",10736,3,6,"lncRNA","109"
"ZNHIT3",12626,2,8,"protein_coding","87"
"RNA5SP439",123,NA,NA,"pseudogene",NA
"MYO19",49179,12,48,"protein_coding","114"
"PIGW",4316,1,4,"protein_coding","1412.5"
"GGNBP2",45520,1,15,"protein_coding",NA
"RPS2P50",923,NA,NA,"pseudogene",NA
"DHRS11",8925,1,7,"protein_coding","130"
"LOC107985031",1827,1,2,"lncRNA","515.5"
"MRM1",33134,3,12,"protein_coding","133"
"LOC105371750",92238,4,9,"lncRNA","259"
"LOC105371751",1523,1,3,"lncRNA","227"
"LHX1-DT",75004,3,7,"lncRNA","103"
"LHX1",7885,2,8,"protein_coding","278"
"AATF",107837,2,13,"protein_coding","151.5"
"MIR2909",68,2,2,"miRNA","69"
"LOC105371753",7950,1,3,"lncRNA","363"
"ACACA",325021,9,72,"protein_coding","129"
"RPS2P49",844,NA,NA,"pseudogene",NA
"HMGB1P24",918,NA,NA,"pseudogene",NA
"RPL18AP12",616,NA,NA,"pseudogene",NA
"SNORA90",174,1,1,"snoRNA","175"
"C17orf78",16739,1,7,"protein_coding","125"
"TADA2A",69357,6,21,"protein_coding","89"
"LOC100419621",816,NA,NA,"pseudogene",NA
"DUSP14",27630,5,8,"protein_coding","93"
"SYNRG",94907,2,29,"protein_coding",NA
"DDX52",33692,2,17,"protein_coding","123"
"MIR378J",108,2,2,"miRNA","109"
"LOC124907922",2469,1,2,"lncRNA","656"
"HNF1B",58631,5,14,"protein_coding","200"
"LOC124903989",7746,2,7,"lncRNA","80"
"LOC105371754",19433,2,6,"lncRNA","342"
"LOC105371757",17736,2,7,"lncRNA","194"
"YWHAEP7",41794,1,7,"transcribed_pseudogene","107"
"RNU6-489P",106,NA,NA,"pseudogene",NA
"TBC1D3E",11086,6,22,"protein_coding","97.5"
"LOC100420853",872,NA,NA,"pseudogene",NA
"LOC102723608",12453,1,3,"lncRNA","115"
"TBC1D3K",12610,7,24,"protein_coding","97.5"
"TBC1D3D",12610,7,23,"protein_coding","97.5"
"RNA5SP526",86,NA,NA,"pseudogene",NA
"LOC102723933",12473,1,3,"lncRNA","125"
"YWHAEP6",107,NA,NA,"pseudogene",NA
"TBC1D3",10902,1,14,"protein_coding","97.5"
"NPEPPSP1",61452,1,12,"transcribed_pseudogene","106.5"
"LOC105371760",29362,1,3,"lncRNA","123"
"MRPL45",25970,1,8,"protein_coding","134"
"GPR179",19385,1,11,"protein_coding","139"
"SOCS7",53887,2,12,"protein_coding","133.5"
"ARHGAP23",93092,8,33,"protein_coding","96.5"
"LOC101929494",3792,2,6,"lncRNA","202"
"SRCIN1",77123,6,31,"protein_coding","176"
"LOC105371761",1097,1,3,"lncRNA","231"
"EPOP",3254,1,1,"protein_coding","3255"
"LOC105371763",3602,1,2,"lncRNA","1364.5"
"MIR4734",69,2,2,"miRNA","70"
"MLLT6",24522,1,20,"protein_coding","128"
"LOC105371762",1231,1,2,"lncRNA","130"
"MIR4726",57,3,3,"miRNA","58"
"CISD3",5264,1,4,"protein_coding","93"
"RNA5SP440",118,NA,NA,"pseudogene",NA
"PCGF2",14436,2,12,"protein_coding","96.5"
"LOC100287808",2718,1,1,"lncRNA","2719"
"TRN-GTT2-5",73,1,1,"tRNA",NA
"PSMB3",11478,1,7,"protein_coding","104"
"RNU6-866P",121,NA,NA,"pseudogene",NA
"PIP4K2B",33874,2,15,"protein_coding","130.5"
"CWC25",24878,2,14,"protein_coding","156"
"MIR4727",54,3,3,"miRNA","55"
"C17orf98",6330,1,3,"protein_coding","256"
"LOC124903994",6789,1,3,"lncRNA","26"
"RPL23",5855,1,5,"protein_coding","114"
"SNORA21B",134,1,1,"snoRNA","135"
"SNORA21",132,1,1,"snoRNA","133"
"RPS20P35",510,NA,NA,"pseudogene",NA
"TRC-GCA14-1",71,1,1,"tRNA",NA
"TRC-GCA2-2",71,1,1,"tRNA",NA
"TRC-GCA4-1",71,1,1,"tRNA",NA
"LASP1",51738,1,8,"protein_coding","129.5"
"MIR6779",63,3,3,"miRNA","64"
"LASP1NB",3765,1,2,"protein_coding",NA
"FBXO47",31694,2,13,"protein_coding",NA
"LOC105371767",19878,1,3,"lncRNA","408"
"LINC02079",395,1,2,"lncRNA","147"
"LRRC37A11P",23309,1,5,"transcribed_pseudogene","341"
"RDM1P5",34935,2,7,"transcribed_pseudogene","141"
"PLXDC1",88328,8,24,"protein_coding",NA
"TRC-GCA2-3",71,1,1,"tRNA",NA
"TRC-GCA2-4",71,1,1,"tRNA",NA
"ARL5C",9434,3,11,"protein_coding","116"
"CACNB1",24216,6,19,"protein_coding","110"
"LOC105371768",9756,1,5,"lncRNA","125"
"LOC124903996",1023,1,2,"lncRNA","459"
"RPL19",4449,2,8,"protein_coding","121"
"STAC2",15405,3,15,"protein_coding","98"
"LOC101929578",8057,1,10,"transcribed_pseudogene","106.5"
"FBXL20",149886,2,16,"protein_coding","75"
"MIR548BC",109,2,2,"miRNA","110"
"MED1",46972,3,20,"protein_coding",NA
"CDK12",105736,2,30,"protein_coding","174"
"LOC124904107",102,1,1,"snRNA","103"
"LOC105371770",1720,1,2,"lncRNA","471"
"LOC105371771",3534,1,4,"lncRNA","175"
"NEUROD2",4150,1,2,"protein_coding","1514"
"PPP1R1B",10417,4,12,"protein_coding","120"
"STARD3",27052,8,25,"protein_coding",NA
"TCAP",1205,1,2,"protein_coding","480"
"PNMT",2456,3,5,"protein_coding","216.5"
"PGAP3",16936,3,11,"protein_coding","137"
"ERBB2",40558,3,50,"protein_coding","133"
"MIR4728",66,3,3,"miRNA","67"
"MIEN1",2022,1,4,"protein_coding","112"
"GRB7",9348,4,19,"protein_coding","117"
"IKZF3",106757,3,12,"protein_coding","193"
"KRT8P34",1769,NA,NA,"pseudogene",NA
"RPL39P4",401,NA,NA,"pseudogene",NA
"ZPBP2",9694,2,10,"protein_coding","171.5"
"GSDMB",14035,1,15,"protein_coding","139"
"ORMDL3",6569,4,11,"protein_coding","193.5"
"LRRC3C",17269,2,5,"protein_coding","100"
"GSDMA",14767,3,14,"protein_coding","106"
"PSMD3",17177,1,12,"protein_coding","137.5"
"LOC124904000",5144,1,3,"lncRNA","251"
"CSF3",2374,1,8,"protein_coding","281"
"MED24",35313,1,28,"protein_coding","112"
"MIR6884",77,3,3,"miRNA","78"
"SNORD124",103,1,1,"snoRNA","104"
"THRA",31674,4,14,"protein_coding","148"
"NR1D1",7798,1,8,"protein_coding","275"
"LOC124904001",1286,1,2,"lncRNA","458.5"
"MSL1",14946,2,12,"protein_coding","224"
"CASC3",31629,2,17,"protein_coding",NA
"MIR6866",68,3,3,"miRNA","69"
"RAPGEFL1",18631,3,22,"protein_coding","98"
"MIR6867",66,3,3,"miRNA","67"
"RNY4P8",94,NA,NA,"pseudogene",NA
"WIPF2",27774,1,7,"protein_coding","135"
"CDC6",17058,2,14,"protein_coding",NA
